,cat_num,cat_name,Question,optA,optB,optC,optD,optE,correct
387,3.1,Narration,Find the error. (Narration),He told the boy not to sit there.,"“Didn’t sit here,” he said to the boy. ","“Don’t sit there,” he said to the boy. ","“Didn’t sit there,” he said to the boy.","“Don’t sit here,” he said to the boy.",D
388,3.1,Narration,Find the error. (Narration),"Socrates said, “Virtue is its own reward.” ",Socrates said that virtue had its own reward. ,Socrates says that virtue is its own reward. ,Socrates said that virtue is its own reward.,Socrates said that virtue was its own reward.,C
389,3.1,Narration,Find the error. (Narration),"He said to the interviewer, “Could you please repeat the question ?” ",He requested the interviewer if he could please repeat the question. ,He requested the interviewer to please repeat the question. ,He requested the interviewer to repeat the question. ,He requested the interviewer if he could repeat the question.,D
390,3.1,Narration,Find the error. (Narration),"He said, “it used to be a lovely, quiet street.” ","He said that it used to be a lovely, quiet street. ","He pointed out that it had used to be a lovely, quiet street. ","He said that there used to be a lovely, quiet street. ","He inquired whether there was a lovely, quiet street.",B
391,3.1,Narration,Find the error. (Narration),The Prime Minister said that no one would be allowed to disturb the peace. ,"The Prime Minister said, “We shall not allow any one to disturb the peace.” ","The Prime Minister said, “We would not allow no one to disturb the peace.” ","The Prime Minister said, “No one will disturb the peace.” ","The Prime Minister said, “No one can disturb the peace.”",A
392,3.1,Narration,Find the error. (Narration),"The spectators said, “Bravo! Well done, players.” ",The spectators shouted that the players were doing very well. ,The spectators exclaimed with joy that the players were doing very well. ,The spectators applauded the players saying that they had done well. ,The spectators applauded the players joyfully to do well.,C
393,3.1,Narration,Find the error. (Narration),"I said to my friend, “Good Morning. Let us go for a picnic today.”",I told good morning to my friend and asked to go for a picnic that day.,I wished my friend good morning and proposed that we should go for a picnic that day. ,I wished my friend good morning and proposed that they should go for a picnic that day. ,I told good morning to my friend and suggested to go for a picnic today.,B
394,3.1,Narration,Find the error. (Narration),"The new student asked the old one, “do you know my name?” ",The new student asked the old one if he knew his name. ,The new student asked the old one that whether he knew his name. ,The new student asked the old one did he know his name. ,The new student asked the old one if he knows his name.,A
395,3.1,Narration,Find the error. (Narration),I warned her that I could no longer tolerate her coming late. ,"I said to her, “You can no longer tolerate my coming late.” ","I said to her, “I can no longer tolerate my coming late.” ","I said to her, “he can no longer tolerate her late.” ","I said to her, “I can no longer tolerate she coming late.”",B
396,3.1,Narration,Find the error. (Narration),"I said to my mother, “I will certainly take you to Bangalore this week.” ",I told my mother he would certainly take her to Bangalore that week. ,I told my mother that I would certainly take her to Bangalore that week. ,I told my mother that she would certainly take her to Bangalore that week. ,I told my mother that I would take you to Bangalore that week.,B
397,3.1,Narration,Find the error. (Narration),“How long does the journey take” my co-passenger asked me. ,My co-passenger asked me how long does the journey take? ,I asked my co-passenger how long the journey would take. ,My co-passenger wanted to know how long the journey would take. ,My co-passenger asked me how long the journey took.,D
398,3.1,Narration,Find the error. (Narration),"“How clever of you to have solved the puzzle so quickly,” said the mother. ",The mother exclaimed admiringly that it was very clever to him to have solved the puzzle so quickly. ,The mother expressed that he was so clever to have solved the puzzle quickly. ,The mother told that he was very clever in solving the puzzle so quickly. ,The mother exclaimed with joy that he was clever enough to solve the puzzle so quickly.,A
399,3.1,Narration,Find the error. (Narration),He said he goes for a walk every morning. ,"He said, “I went for a walk every morning.” ","He said, “I go for a walk every morning.” ","He said, “I will go for a walk every morning.” ","He said, “He goes for a walk every morning.”",D
400,3.1,Narration,Find the error. (Narration),"I reiterated, “I don’t care about the job.”",I reiterated I didn’t care about the job. ,I said again and again I didn’t care about the job. ,I reiterated that I did not care about the job. ,I repeatedly said that I cared about the job.,C
401,3.1,Narration,Find the error. (Narration),"I said to my brother, “Let us go to some hill station for a change.” ",I suggested to my brother that they should go to some him station for a change. ,I suggested to my brother that we should go to some hill station for a change. ,I suggested to my brother that let us go to some hill station for a change. ,I suggested to my brother that let them go to some hill station for a change.,B
402,3.1,Narration,Find the error. (Narration),I wondered how many discoveries went unheeded. ,"I said, “How many discoveries have gone unheeded?” ","I said, “How many discoveries went unheeded?”","I said, “Do discoveries go unheeded?” ","I said, “How many discoveries go unheeded?”",D
403,3.1,Narration,Find the error. (Narration),"Gopan said to me, “Can you do these sums for me?”",Gopan asked me if I could do those sums for him. ,Gopan asked me if I can do those sums for him. ,Gopan asked me if I can to these sums for him. ,Gopan asked if I could do these sums for him.,A
404,3.1,Narration,Find the error. (Narration),"The boos said, “It’s time we began planning our work.” ",The boss said that it was time they had begun planning their work. ,The boss said that it was time they began planning our work.,The boss said that it was time they began planning their work. ,The boss said that it was time we began planning his work.,A
405,3.1,Narration,Find the error. (Narration),"He said to the judge, “I did not commit this crime.”",He told the judge that he did not commit the crime. ,He told the judge that he had not committed the crime. ,He told the judge that he had not committed that crime. ,He told the judge that he had not committed this crime.,C
406,3.1,Narration,Find the error. (Narration),"Rahul said, “I will do it now or never.”",Rahul said that he will do it now or never. ,Rahul said that he will now or never do it. ,Rahul said that he would do it then or never.,Rahul said that he would not or never do it.,C
407,3.1,Narration,Find the error. (Narration),"My father once said to me, “If I can’t trust my people, then I don’t want to be doing this.” ",His father once told him that if he couldn’t trust his people them he didn’t want to be doing this. ,My father once told me that if he couldn’t trust his people then he didn’t want to be doing that.,My father told him that if he couldn’t trust my people then he didn’t want to be doing that. ,My father once told me that if he couldn’t trust his people then he didn’t want to be doing this.,B
408,3.1,Narration,Find the error. (Narration),"Doshi said to his wife, “Please select one of these necklaces.” ",Doshi requested his wife to select one of those necklaces. ,Doshi said to his wife to please select one of these necklaces. ,Doshi told his wife to please select one of those necklaces. ,Doshi pleased his wife to select one of those necklaces.,A
409,3.1,Narration,Find the error. (Narration),"He wrote in his report, “The rainfall has been scanty till now.”",He reported that the rainfall has been scanty till now. ,He reported that the rainfall has been scanty till now. ,He reported that the rainfall has been scanty till then. ,He reported that the rainfall had been scanty till then.,D
410,3.1,Narration,Find the error. (Narration),"“Govind,” said the manager sternly, “I command you to tell me what the old man said.”",The manager sternly told Govind that he commanded him to tell him what the old man had said. ,The manager commanded sternly to Govind to tell him what the old man had said. ,The manager commanded Govind to tell him what the old man said. ,The manager sternly commanded Govind to tell him what the old man had said.,A
411,3.1,Narration,Find the error. (Narration),"I said to him, “Where have you lost the pen I brought for you yesterday ?” ",I asked him where he had lost his pen I had brought for him the day before. ,I asked him where he had he lost his pen I had brought for him the previous day.,I asked him where he had lost his pen I had brought for him the next day. ,I asked him where he had lost his pen I had brought him for him the previous day.,B
412,3.1,Narration,Find the error. (Narration),"She said to Rita, “Please help me with my homework.”",She requested Rita to help her in homework. ,Rita requested her to help her with her homework. ,She requested Rita to help her with her homework. ,She requested Rita to help her homework.,C
413,3.1,Narration,Find the error. (Narration),"“May you live long and prosper”, said the old lady to her son. ",The old lady blessed her son with long life and wished him prosperity.,The old lady prayed for her son’s long life and prosperity. ,The old lady prayed for her son and said that he might live long and prosper. ,The old lady blessed her son and prayed for his long life and prosperity.,C
414,3.1,Narration,Find the error. (Narration),"“Many happy returns of your birthday”, we said. ",We greeted him on his birthday. ,We said that many happy returns of your birthday. ,We wished him many happy returns of his birthday. ,We prayed for many happy returns of his birthday.,C
415,3.1,Narration,Find the error. (Narration),“Fie! a soldier and afraid of fighting!” said Babar. ,Babar exclaimed with surprise that a soldier should be afraid of fighting. ,"Addressing a soldier, Babar cursed him that he should be afraid of fighting.",Babar cursed the soldier who was afraid of fighting.,Babar cursed and exclaimed that a soldier should not be afraid of fighting.,D
416,3.1,Narration,Find the error. (Narration),"He said to Sita, “When do you intend to pay back the money you borrowed from me ?” ",He enquired Sita when did she intend to pay back the money she borrowed from him. ,He enquired Sita when she intended to pay back the money she borrowed from him. ,He enquired Sita when she intended to pay back the money she had borrowed from him.,He enquired when Sita intended to pay back the money she borrowed from him.,C
417,3.1,Narration,Find the error. (Narration),"“So help me Heaven! he cried, “I never steal again.” ",He wanted Heaven to help him so that he would never steal again. ,He exclaimed to Heaven that he would never steal again. ,He exclaimed Heaven to help him that he would never steal again.,He called upon Heaven to witness his resolve never to steal again.,C
418,3.1,Narration,Find the error. (Narration),"She said, “I’ll give you Rs. 100/- to keep your mouth shut.”",She said that she would give him Rs. 100/- to keep his mouth shut. ,She offered him Rs. 100/- to keep his mouth shut. ,She suggested to him that she would give him Rs. 100/- to keep his mouth shut. ,She proposed that she would give him Rs. 100/- to keep his mouth shut.,A
419,3.1,Narration,Find the error. (Narration),"“Doctor”, the patient cried, “Please tell me how much time I have.” ",The patient pleaded the doctor how much time she will have. ,The patient exclaimed to the doctor that how much time she had. ,The patient pleaded with the doctor to tell her how much time she had. ,The patient cried to the doctor that how much time had she.,C
420,3.1,Narration,Find the error. (Narration),"“Let’s give a party”, said Jaya. “Let’s not”, said her husband.",Jaya suggested giving a party but her husband answered in the negative. ,Jaya suggested giving a party but her husband opposed the idea. ,Jaya suggested giving a party but her husband contradicted her. ,Jaya suggested giving a party but her husband refused.,A
421,3.1,Narration,Find the error. (Narration),"He said to her, “Did it shake you up as much as it shook me?”",He asked her if it had shaken her up as much as it shook him. ,He enquired of her if it shook her up as it shook him. ,He enquired of her if it shook her up as much as it had shaken him.,He asked her if it had shaken her up as it had shaken him.,D
422,3.1,Narration,Find the error. (Narration),"The Chief Minister said, “What a disaster the earthquake is!” ",The Chief Minister cried that the earthquake was a terrible disaster.,The Chief Minister expressed with surprise that the earthquake was a terrible disaster. ,The Chief Minister exclaimed with sorrow that the earthquake was a terrible disaster.,The Chief Minister told in pain that the earthquake was a terrible disaster.,C
423,3.1,Narration,Find the error. (Narration),"I said to her, “All your faults will be pardoned if you confess them.” ",I told her that all her faults will be pardoned if you confess them. ,I told her that all her faults would be pardoned if she confessed him. ,I told her that all her faults will have to be pardoned if she confessed them. ,I told her that all her faults would have to be pardoned if she confessed them.,B
424,3.1,Narration,Find the error. (Narration),"The teacher said to the student, “Why were you absent yesterday?”",The teacher asked the student why had been he absent the previous day. ,The teacher asked the student why had he been absent the previous day. ,The teacher informed the student that why he had been absent the next day.,The teacher asked the student why he had been absent the previous day.,D
425,3.1,Narration,Find the error. (Narration),"“From one of the windows of my flat I can see the Qutub Minar”, said my friend. ",My friend told that from one of the windows of his flat he could see the Qutub Minar. ,My friend said that from one of the windows of his flat he can see the Qutub Minar.,My friend said that from one of the windows of her flat he could see the Qutub Minar.,My friend told that from one of the windows of his flat he can see the Qutub Minar.,C
426,3.1,Narration,Find the error. (Narration),"Shanker said to his friend, “Look out ! There is a snake behind you.” ",Shanker told his friend to look out as there was a snake behind him. ,Shanker exclaimed to his friend with surprise that there was a snake behind him.,"Seeing a snake behind him, Shanker asked his friend to look out. ",Shanker warned his friend that there was a snake behind him.,D
427,3.1,Narration,Find the error. (Narration),"The teacher said to Ram, “Would you like to go on a trip to Kashmir ?” Ram said, “Yes.” ",The teacher asked if Ram would like to go on a trip to Kashmir and Ram replied yes.,The teacher asked Ram if he would like to go on a trip to Kashmir and Ram replied yes.,"The teacher asked Ram if he would have liked to go on a trip to Kashmir, and Ram replied in the affirmative.",The teacher asked Ram if he would like to go on a trip to Kashmir and Ram replied in the affirmative.,D
428,3.1,Narration,Find the error. (Narration),"“Suppose you children go out for a nice long walk”, she said.",She proposed that the children went out for a nice long walk. ,She advised that the children go out for a nice long walk. ,She suggested that the children go out for a nice long walk. ,She suggested that the children should go out for a nice long walk.,A
429,3.1,Narration,Find the error. (Narration),"Everybody said, “How well she sings!”",Everybody told us that she sings very well.,Everybody exclaimed that she sings very well. ,Everybody exclaimed that she sang very well. ,Everybody old us that how she sang very well.,C
430,3.1,Narration,Find the error. (Narration),"The old man of Latur said, “Alas, my only son is dead!”",The old man of Latur exclaimed with sorrow that his only son was dead. ,The old man of Latur told with pain that his only son was dead. ,The old man of Latur expressed with anguish that his son was dead. ,The old man of Latur sorrowfully narrated that his only son was dead.,A
431,3.1,Narration,Find the error. (Narration),"I said, “Let Mohan do his worst, he cannot harm me.” ","I suggested to Mohan to do his worst, he could not harm me. ","I told that if Mohan did his worst, he could not harm me. ","I declared that Mohan might do his worst, he could not harm me. ","I declared that though Mohan might do his worst, he could not harm me.",C
432,3.1,Narration,Find the error. (Narration),"“Call the first witness”, said the Judge.",The Judge commanded to call the first witness. ,The Judge commanded them to call the first witness.,The Judge commanded that the first witness be called. ,The Judge commanded the first witness to be called.,A
433,3.1,Narration,Find the error. (Narration),"The queen said to her son, “You must go to the forest and remain there till your father calls you back.” ",The queen ordered her son to go the forest and remain there till his father calls him back.,The queen told her son that he must go to the forest and remain there till his father called him back. ,The queen told his son that you must go to the forest and remain there till your father called you back.,The queen told her son to go to the forest and remained there till his father called him back.,B
434,3.1,Narration,Find the error. (Narration),"I said, “When it gets dark, light the lantern and hang it out.” ",I said that when it got dark he light the lantern and hung it out. ,I requested that when it got dark he may light the lantern and hang it out. ,I said that when it got dark he should light the lantern and hang it out. ,It told that when it got dark he should light the lantern and hang it out.,C
435,3.1,Narration,Find the error. (Narration),"The teacher said to Ashok, “I shall report the matter to the Principal if you misbehave again.”",The teacher told Ashok that he would be reporting the matter to the Principal if he misbehaved again. ,The teacher warned Ashok that he would report the matter to the Principal if he misbehaved again.,The teacher threatened Ashok to report the matter to the Principal if he would misbehave again. ,The teacher cautioned Ashok about reporting the matter to the Principal if he misbehaved again.,B
436,3.1,Narration,Find the error. (Narration),"“Mohan made this mess. Let him clear it up”, said his father. ",Mohan’s father said that Mohan had made the mess and proposed that he clear it up.,Mohan’s father said that Mohan had made the mess and that he was to clear it up.,Mohan’s father said that Mohan had made the mess and suggested that he clear it. ,Mohan’s father said that Mohan had made the mess and that he should clear it up.,D
437,3.1,Narration,Find the error. (Narration),"“Do as you wish, but don’t come and ask me for help if you get into difficulties.” ",He told me to do as he wished or he wouldn’t come and help me if I got into difficulties. ,"He told me to do as I wished, but not to go and ask him for help if I got into difficulties. ","He ordered me to do as I wished, but not to go and ask him for help if I got into difficulties.",He told me that unless I did as I wished he would not come and help me if I got into difficulties.,C
