,cat_num,cat_name,Question,optA,optB,optC,optD,correct,Direction
565,2.8,Voice,Who can question Gandhi’s integrity ? ,By whom Gandhi’s integrity can be questioned ? ,By whom can Gandhi’s integrity be questioned ?,Gandhi’s integrity can be questioned by whom ?,Who could have questioned Gandhi’s integrity ?,B,Change the voice of sentence.
566,2.8,Voice,He presented me a bouquet on my birthday.,A bouquet is presented to me on my birthday by him. ,I was presented on my birthday a bouquet by him. ,I was presented a bouquet on my birthday by him. ,I will be presented a bouquet on my birthday by him.,C,Change the voice of sentence.
567,2.8,Voice,This surface feels smooth. ,This surface is felt smooth.,This surface is smooth when it is felt. ,This surface when felt is smooth. ,This surface is smooth as felt.,B,Change the voice of sentence.
568,2.8,Voice,The cat is running after the rat.,The rat was being run after by the cat. ,The rat is being run after by the cat. ,The rat is run after by the cat. ,The rat is being run after by the rat.,B,Change the voice of sentence.
569,2.8,Voice,English is spoken all over the world. ,All over the world English speaks. ,English speak all over the world. ,The whole world speaks English. ,People speak English all over the world.,D,Change the voice of sentence.
570,2.8,Voice,The boys elected Mohan captain. ,The boys were elected captain by Mohan. ,Mohan is elected captain by the boys. ,Mohan was elected captain by the boys. ,Mohan and the boys elected the captain.,C,Change the voice of sentence.
571,2.8,Voice,They threw away the Rubbish.,The Rubbish will be thrown away. ,The Rubbish was being thrown away. ,The Rubbish was thrown away.,The Rubbish thrown away.,C,Change the voice of sentence.
572,2.8,Voice,Let him see the picture. ,Let the picture be seen by him. ,The picture is seen by him. ,Let him the picture by seen. ,The picture is seen by him.,A,Change the voice of sentence.
573,2.8,Voice,The school was damaged by the earthquake which caused havoc to other buildings as well. ,The earthquake damaged the school and other building. ,The earthquake damaged other buildings. ,The earthquake caused havoc to the school. ,The earthquake damaged the school besides causing havoc to other building.,D,Change the voice of sentence.
574,2.8,Voice,You don’t need to wind this watch. ,This watch need not be wound. ,This is watch is not needed to wind. ,This watch needs to be wound.,This watch must not be wound.,D,Change the voice of sentence.
575,2.8,Voice,You don’t need to wind this watch. ,This watch need not be wound. ,This watch does not wind. ,This watch need not to be wounded. ,This watch need not be winded up.,A,Change the voice of sentence.
576,2.8,Voice,Has somebody broken the window ? ,Have the window been broken ? ,Has the window been broken by somebody ? ,Had the window been broken by somebody ? ,Has been the window broken ?,B,Change the voice of sentence.
577,2.8,Voice,The children are making a noise. ,A noise is made by the children. ,A noise is being made by the children. ,The children should be making a noise. ,A noise has been making a noise.,B,Change the voice of sentence.
578,2.8,Voice,The child’s shrill wait broke the silence. ,The silence was being broken by the child’s shrill wait.,The child’s shrill wait was broken by the silence. ,The silence was broken by the child’s shrill wait. ,The silence was being broken by the child’s shrill wait.,C,Change the voice of sentence.
579,2.8,Voice,The accountant took the money from the customer. ,The money is taken from the customer by the accountant. ,The money was taken from the customer by the accountant. ,The customer was taken the money by the accountant. ,The money had been taken from the customer by the accountant.,B,Change the voice of sentence.
580,2.8,Voice,The peon refused him admittance. ,He was refused admittance by the peon. ,Admittance is refused to him by the peon. ,Admittance was refused by the peon to him.,Admittance is refused him by the peon.,A,Change the voice of sentence.
581,2.8,Voice,The reporter was interviewing the political leaders. ,The political leaders were being interviewed by the reporter. ,The political leaders was being interviewed by the reporter. ,The political leaders are being interviewed by the reporter. ,The political leader is being interviewed by the reporter.,A,Change the voice of sentence.
582,2.8,Voice,The beavers have built a perfect dam across the stream. ,A perfect dam had been built by the beavers across the stream. ,A perfect dam has been built by the beavers across the stream. ,A perfect dam have been built by the beavers across the stream. ,A perfect dam was being built by the beavers across the steam.,B,Change the voice of sentence.
583,2.8,Voice,You should follow all the instructions carefully. ,All the instructions are carefully followed by us. ,All the instructions were carefully followed by us. ,All the instructions should be carefully followed by you.,All the instructions can be carefully followed by us.,C,Change the voice of sentence.
584,2.8,Voice,They pick the flowers fresh every morning.,The fresh flowers are picked every morning by them. ,The flowers are fresh and picked every morning by them. ,The flowers are picked fresh every morning by them. ,The picked flowers are fresh every morning by them.,C,Change the voice of sentence.
585,2.8,Voice,Everyone looked up to him. ,He is looked up to by everyone. ,He was looked up to by everyone. ,He is looked up by everyone. ,He looks up by everyone.,B,Change the voice of sentence.
586,2.8,Voice,Tell him to get out of our house. ,He is told to get out of hour house. ,Let him be told to get out of our house. ,He might be told to get out of our house.,He should be told that he may get out of our house.,B,Change the voice of sentence.
587,2.8,Voice,Those who worked hard seldom obtained good marks.,Good marks were seldom being obtained by those who worked hard. ,Good marks are seldom obtained by those who worked hard. ,Seldom had good marks been obtain by those who worked out. ,Good marks were seldom obtained by those who worked hard.,D,Change the voice of sentence.
588,2.8,Voice,Has the price-rise affected all the people ? ,Have all the people been affected by the price-rise ? ,Are all the people being affected by the price-rise ? ,Had all the people being affected by the price-rise ? ,Are all the people affected by the price-rise ?,A,Change the voice of sentence.
589,2.8,Voice,Someone has lit the fire. ,The fire was lit by someone.,You are requested to light the fire by someone. ,The fire has been lit by someone. ,The fire had been lit by someone.,C,Change the voice of sentence.
590,2.8,Voice,You surprise me. ,I am to be surprised. ,You are surprised. ,I am surprised. ,Me is surprised.,C,Change the voice of sentence.
591,2.8,Voice,The boys killed the snake with a stick. ,The snake was killed by the boys with a stick.,A stick killed by the boys with a snake. ,A snake with a stock was killed by the boys. ,A snake is killed by the boys with a stick.,A,Change the voice of sentence.
592,2.8,Voice,Let me do this. ,Let us do this. ,This be done by me. ,Let this be done by me. ,Let I do this.,C,Change the voice of sentence.
593,2.8,Voice,The tiger caught a fox.,A fox has been caught by the tiger. ,A fox was caught by the tiger. ,A fox is caught by the tiger. ,A fox had been caught by the tiger.,B,Change the voice of sentence.
594,2.8,Voice,Why haven’t they allowed you to go ?,Why you haven’t been allowed to go ? ,Why haven’t you been allowed to go ? ,Why were you not allowed to go ? ,Why you were not allowed to go ?,B,Change the voice of sentence.
595,2.8,Voice,I expected him to give us financial aid. ,It was expected of him to give us financial aid. ,Let is be expected that he would give us financial aid. ,It was expected by me that he will give us financial aid. ,He may be expected to give us financial aid.,A,Change the voice of sentence.
596,2.8,Voice,Tobacco manufacturers are making considerable efforts to gain new clients. ,Considerable efforts are being made by tobacco manufacturers to gain new clients. ,Considerable efforts were being made by tobacco manufacturers to gain new clients. ,Considerable efforts are made by tobacco manufacturers to gain new clients. ,To gain new clients by tobacco manufacturers to gain new clients.,A,Change the voice of sentence.
597,2.8,Voice,Has anybody done all the work ?,Have all the work been done by somebody ? ,Somebody has done all the work. ,The work has been done by somebody. ,Has all the work been done by somebody ?,D,Change the voice of sentence.
598,2.8,Voice,Cigarette smoking causes two million deaths annually in the industrial states.,Cigarette smoking has been causing two million deaths annually in the industrial states. ,Two million deaths are caused annually by cigarette smoking in the industrial states. ,Two million deaths are being caused by cigarette smoking annually in the industrial states.,Two million deaths have been caused annually by cigarette smoking in the industrial states.,B,Change the voice of sentence.
599,2.8,Voice,Circumstances will oblige me to go.,I will oblige the circumstances and go. ,I shall be obliged to go by the circumstances. ,"Under the circumstances, I should go. ",I shall be obliged by the circumstances to go.,B,Change the voice of sentence.
600,2.8,Voice,We waste much time on trifles.,Much time was wasted on trifles. ,Much time will be wasted on trifles. ,Much time is wasted by us on trifles. ,Much time is wasted on trifles.,C,Change the voice of sentence.
601,2.8,Voice,Mohan gave the beggar an old shirt.,An old shirt was given to Mohan by the beggar. ,An old shirt was given to the beggar by Mohan. ,The beggar was gave an old shirt by Mohan.,An old shirt was gave to the beggar by Mohan.,B,Change the voice of sentence.
602,2.8,Voice,They have made him a king.,A king has been made by him. ,He was made a king by them. ,They have been made king by him.,He has been made a king by them.,D,Change the voice of sentence.
603,2.8,Voice,Who taught you English ? ,By whom English was taught to you ? ,By whom you were taught English ?,By whom was English taught to you ? ,By whom are you taught English ?,C,Change the voice of sentence.
604,2.8,Voice,The boy rang the bell. ,The bell was been rung by the boy. ,The bell was being rung by the boy. ,The bell was rung by the boy. ,The bell was been being rung by the boy.,C,Change the voice of sentence.
605,2.8,Voice,He likes people to call him Sir. ,He likes to be called Sir by people. ,He likes to be call Sir by people. ,He likes people who call him Sir.,To call him Sir is liked by people.,A,Change the voice of sentence.
606,2.8,Voice,We added up the money and found that it was correct. ,The money was added up and found to be correct. ,Correct it was found and the money was added up. ,The money added up by us and it was correctly found.,The money added up by us found it was correct.,A,Change the voice of sentence.
607,2.8,Voice,The telegraph wires have been cut.,Someone has been cut the telegraph wires. ,No one has cut the telegraph wires.,The telegraph wires have cut someone.,Someone has cut the telegraph wires.,D,Change the voice of sentence.
608,2.8,Voice,Will she tell us the truth ? ,Is the truth told to us by her ? ,The truth will be told to us by her. ,Will the truth be told to us by her ? ,Will the truth be told us by her ?,C,Change the voice of sentence.
609,2.8,Voice,Don’t speak until someone speaks to you. ,Don’t speak until you are spoken to. ,Don’t speak until someone is spoken to. ,Don’t speak until you have been spoken to. ,Don’t speak until someone has been spoken to.,A,Change the voice of sentence.
610,2.8,Voice,Did the noise frighten you ? ,Did you frighten the noise ? ,Was the noise frightened by you ? ,Were you frightened by the noise ? ,Were you frighten by the noise ?,C,Change the voice of sentence.
611,2.8,Voice,We are reaching the end of this exercise.,This exercise is ended by us. ,The end of this exercise is being reached by us. ,This is our end to the exercise.,The exercise has reached its end by us.,B,Change the voice of sentence.
612,2.8,Voice,I expect you to complete this work before sunset. ,I expect you to be completed this work before sunset. ,I am expected you to complete this work before sunset. ,You are expected to complete this work before sunset.,You are expected to be completed this work before sunset.,C,Change the voice of sentence.
613,2.8,Voice,The storm did much damage.,Much damage was done by the storm. ,The storm damaged much. ,Much damage did the storm. ,The storm was damaged.,A,Change the voice of sentence.
614,2.8,Voice,This shirt cannot be worn by me any longer. ,I cannot wear this shirt any longer. ,Wearing of this shirt any longer is not possible. ,This shirt is too worn out to be worn any longer. ,This worn out shirt cannot be worn any longer.,A,Change the voice of sentence.
615,2.8,Voice,"A lion does not eat grass, however hungry he may be.","Grass is not eaten by a lion, however hungry he may be. ","Grass is not being eaten by a lion, however hungry he may be.","Grass is eaten not by a lion, however hungry he may be. ","Grass is being not eaten by a lion, however hungry he may be.",A,Change the voice of sentence.
616,2.8,Voice,Someone saw him picking up a gun. ,He was seen pick up a gun by someone. ,He was seen picking up a gun by someone. ,He was seen when he was picking up a gun.,He was seen by someone pick a gun.,B,Change the voice of sentence.
617,2.8,Voice,He was obliged to resign. ,He was made to resign.,To resign was his obligation. ,Circumstances obliged him to resign. ,Resignation obliged him.,C,Change the voice of sentence.
618,2.8,Voice,Why did you not agree to my proposal ? ,Why was my proposal not agreed to ? ,Why was my proposal not agreed by you ? ,Why my proposal not agreed by you ? ,Why was my proposal not agreed to by you ?,D,Change the voice of sentence.
619,2.8,Voice,We all know that there is only one God. ,We are all known that there is only one God. ,It is known to us all that there is only one God. ,We have all known that there is only one God.,Only one God is known by us all.,B,Change the voice of sentence.
620,2.8,Voice,The people elected him Mayor. ,Him was elected Mayor the people. ,He was elected Mayor by the people. ,Mayor is elected by the people.,He is elected by the people Mayor.,B,Change the voice of sentence.
621,2.8,Voice,Don’t laugh at me.,Let me be laughed at. ,Let me be not laughed at. ,I am laughed at. ,Let me be not laughed.,B,Change the voice of sentence.
622,2.8,Voice,I saw him leaving the house. ,Leaving the house he was seen by me. ,He was seen leaving the house by me. ,He had been seen leaving the house. ,He was seen to be leaving the house.,B,Change the voice of sentence.
623,2.8,Voice,Someone pulled the bull violently. ,The bull had been pulled violently by someone. ,The bull was to be pulled violently by someone. ,The bull had been pulled violently. ,The bull was pulled violently.,D,Change the voice of sentence.
624,2.8,Voice,Do you understand what I mean ? ,What I mean is that understood by you ?,Was what I mean understood by you ? ,"Is what I mean, understood by you ? ",What I mean is understood by you ?,C,Change the voice of sentence.
625,2.8,Voice,Whom does he look for ? ,He is looked after for whom ? ,Who is looked after for him ? ,Who is looked for by him ? ,He is looked after by whom ?,C,Change the voice of sentence.
626,2.8,Voice,They say that you did that.,You are told to do that. ,You are advised to do that. ,You did that said by them. ,You are said to have done that.,D,Change the voice of sentence.
627,2.8,Voice,I am doing sums. ,Sums are done by me. ,Sums are being done by me. ,I must be doing the sums. ,Sums must be done by me.,B,Change the voice of sentence.
628,2.8,Voice,The noise of the traffic kept me awake. ,I was kept awake by the noise of the traffic. ,The traffic kept me awake by the noise. ,I kept myself awake due to the noise of the traffic. ,I remained awake by the noise of the traffic.,A,Change the voice of sentence.
629,2.8,Voice,The smugglers did not realise that their conversation was being recorded. ,The smugglers did not realise that some one was recording their conversation. ,Someone did not realise that the smugglers were recording their conversation. ,It was not realised by the smugglers that their conversation was being recorded.,The smugglers recorded their conversation without realising.,C,Change the voice of sentence.
630,2.8,Voice,The principal kept the staff members waiting. ,The staff members are kept waiting for the principal. ,The staff members were kept waiting by the principal. ,The staff members were waiting for the principal. ,The staff members were being kept waiting by the principal.,B,Change the voice of sentence.
631,2.8,Voice,Who taught you grammar ? ,By whom you were taught grammar ? ,By whom were you taught grammar ? ,By whom was grammar you taught ? ,By whom were grammar taught to you ?,B,Change the voice of sentence.
632,2.8,Voice,The king gave him a reward. ,He was given by the king a reward. ,He was given the reward by a king. ,He was given a reward by the king. ,A reward was given by him to the king.,C,Change the voice of sentence.
633,2.8,Voice,He teaches us grammar. ,Grammar was taught to us by him. ,We are taught grammar by him.,We were teached grammar by him. ,Grammar will be teached to us by him.,B,Change the voice of sentence.
634,2.8,Voice,No one can do anything unless some one gives us more information. ,Nothing can be done unless someone gives us more information. ,Nothing can be done unless more information is given.,Nothing can be done unless we are given more information by someone. ,Nothing can be done unless we are being given more information.,B,Change the voice of sentence.
635,2.8,Voice,I like looking at the moon at night.,The moon at night is liked by me. ,Looking at the moon is liked by me at night. ,The moon is looked at by me at night.,Looking at the moon at night is liked by me.,D,Change the voice of sentence.
636,2.8,Voice,He expects his friends to help him.,He expects that he should be helped by his friends. ,It is expected by him that his friends should help him. ,He expects to be helped by his friends. ,It is expected by him to be helped by his friends.,C,Change the voice of sentence.
637,2.8,Voice,What do you know about the life of a saint ? ,What has been known to you about the life of a saint ? ,What is known by you about the life of a saint ? ,What is known to you about the life of a saint ? ,What has been known by you about the life of a saint ?,C,Change the voice of sentence.
638,2.8,Voice,Someone seems to have made a terrible mistake.,A terrible mistake seems to have been made by someone. ,It seems that a terrible mistake has been made. ,A terrible mistake has been made. ,A terrible mistake has been made so it seems.,A,Change the voice of sentence.
639,2.8,Voice,He was congratulated by his teacher on his brilliant success in the recent examination.,His teacher congratulated him on his brilliant success in the recent examination.,His teacher congratulated him for his brilliant success in the recent examination. ,His teacher congratulated him on his success. ,His teacher congratulated him.,A,Change the voice of sentence.
640,2.8,Voice,People speak English all over the world.,English is spoken all over the world. ,English was spoken all over the world. ,English was spoken by people.,English is spoken by people.,A,Change the voice of sentence.
641,2.8,Voice,Who gave you permission to enter ?,By whom were you given permission to enter ? ,By whom was you given permission to enter ?,By whom you were given permission to enter ?,By whom given you permission to enter ?,A,Change the voice of sentence.
642,2.8,Voice,The Principal has granted him a scholarship. ,A scholarship has granted to him by the Principal. ,He has been granted a scholarship by the Principal. ,He has granted a scholarship by the Principal.,A scholarship was granted to him by the Principal.,B,Change the voice of sentence.
643,2.8,Voice,"Before festivals the shops are thronged with men, women and children making various purchases.",During festival people throng the shops. ,"Men, women and children throng the shops before festivals making various purchases. ","Men, women and children make purchases during festivals.",The shops are thronged by people making purchases.,B,Change the voice of sentence.
644,2.8,Voice,I don’t like people keeping me waiting. ,I don’t like people are kept me waiting. ,I don’t like people were kept me waiting. ,I don’t like being kept waiting. ,"I don’t like, people are being kept waiting.",C,Change the voice of sentence.
645,2.8,Voice,Has a dog ever bitten you ? ,Has a dog ever bites you ?,Have you ever been bitten by a dog ? ,You are bitten by a dog. ,Have you ever being bitten by a dog ?,B,Change the voice of sentence.
646,2.8,Voice,They will ask you a lot of questions at the interview. ,You will be asked a lot of question at the interview. ,You are asked a lot of questions at the interview. ,You are being asked a lot of questions at the interview. ,You were being asked a lot of questions at the interview.,A,Change the voice of sentence.
647,2.8,Voice,Our colleague was given a gift when she retired. ,Our colleague give us a gift when she retired. ,Our colleague was given a gift by us when she retired. ,A gift was given to our colleague when she retired. ,We gave our colleague a gift when she retired.,D,Change the voice of sentence.
648,2.8,Voice,The thief climbed over the wall without being seen. ,The wall was climbed over by the thief without being seen. ,The thief was climbed over the wall without being seen. ,"Without being seen, the thief climbed over the wall. ",The thief climbed over the wall without any one seeing him.,D,Change the voice of sentence.
