,QuestionLink,category,chp_name,correct,difficulty_level,direction,explanation,lang,optA,optB,optC,optD,optE,sectionType,sl.no.,sources,topic_category,usedFor
24,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(25).png,14.1,Group 13 And 14 Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(25).png,Eng,A,B,C,D,E,chemistry,25,Cengage,1,JEE
25,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(26).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(26).png,Eng,A,B,C,D,E,chemistry,26,Cengage,1,JEE
26,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(27).png,14.1,Group 13 And 14 Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(27).png,Eng,A,B,C,D,E,chemistry,27,Cengage,1,JEE
27,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(28).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(28).png,Eng,A,B,C,D,E,chemistry,28,Cengage,1,JEE
28,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(29).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(29).png,Eng,A,B,C,D,E,chemistry,29,Cengage,1,JEE
29,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(30).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(30).png,Eng,A,B,C,D,E,chemistry,30,Cengage,1,JEE
30,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(31).png,14.1,Group 13 And 14 Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(31).png,Eng,A,B,C,D,E,chemistry,31,Cengage,1,JEE
31,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(32).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(32).png,Eng,A,B,C,D,E,chemistry,32,Cengage,1,JEE
32,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(33).png,14.1,Group 13 And 14 Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(33).png,Eng,A,B,C,D,E,chemistry,33,Cengage,1,JEE
33,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(34).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(34).png,Eng,A,B,C,D,E,chemistry,34,Cengage,1,JEE
34,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(35).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(35).png,Eng,A,B,C,D,E,chemistry,35,Cengage,1,JEE
35,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(36).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(36).png,Eng,A,B,C,D,E,chemistry,36,Cengage,1,JEE
36,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(01).png,14.1,Group 13 And 14 Elements,c,E,,,Eng,A,B,C,D,E,chemistry,1,Cengage,1,JEE
37,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(02).png,14.1,Group 13 And 14 Elements,c,M,,,Eng,A,B,C,D,E,chemistry,2,Cengage,1,JEE
38,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(03).png,14.1,Group 13 And 14 Elements,d,D,,,Eng,A,B,C,D,E,chemistry,3,Cengage,1,JEE
39,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(04).png,14.1,Group 13 And 14 Elements,a,E,,,Eng,A,B,C,D,E,chemistry,4,Cengage,1,JEE
40,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(05).png,14.1,Group 13 And 14 Elements,a,D,,,Eng,A,B,C,D,E,chemistry,5,Cengage,1,JEE
41,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(06).png,14.1,Group 13 And 14 Elements,d,M,,,Eng,A,B,C,D,E,chemistry,6,Cengage,1,JEE
42,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(01).png,14.1,Group 13 And 14 Elements,c,E,,,Eng,A,B,C,D,E,chemistry,1,Cengage,1,JEE
43,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(02).png,14.1,Group 13 And 14 Elements,d,D,,,Eng,A,B,C,D,E,chemistry,2,Cengage,1,JEE
44,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(03).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry,3,Cengage,1,JEE
45,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(04).png,14.1,Group 13 And 14 Elements,d,E,,,Eng,A,B,C,D,E,chemistry,4,Cengage,1,JEE
46,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(05).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry,5,Cengage,1,JEE
47,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(06).png,14.1,Group 13 And 14 Elements,d,E,,,Eng,A,B,C,D,E,chemistry,6,Cengage,1,JEE
48,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(01).png,14.1,Group 13 And 14 Elements,d,M,,,Eng,A,B,C,D,E,chemistry,7,Cengage,1,JEE
49,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(02).png,14.1,Group 13 And 14 Elements,"a,b,c",E,,,Eng,A,B,C,D,E,chemistry,8,Cengage,1,JEE
50,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(03).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry,9,Cengage,1,JEE
51,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/3(01).png,14.1,Group 13 And 14 Elements,a,E,,,Eng,A,B,C,D,E,chemistry,10,Cengage,1,JEE
52,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/3(02).png,14.1,Group 13 And 14 Elements,"a,b",E,,,Eng,A,B,C,D,E,chemistry,11,Cengage,1,JEE
53,https://i.imgur.com/uk9DJoj.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/3bHuSkK.png,Eng,A,B,C,D,E,chemistry,1,Cengage,2,JEE
54,https://i.imgur.com/PXrhVmb.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/SfBRo9j.png,Eng,A,B,C,D,E,chemistry,2,Cengage,2,JEE
55,https://i.imgur.com/fi5Z0PN.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/J0gJ9Nw.png,Eng,A,B,C,D,E,chemistry,3,Cengage,2,JEE
56,https://i.imgur.com/tvmjAE5.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/PAnikHL.png,Eng,A,B,C,D,E,chemistry,4,Cengage,2,JEE
57,https://i.imgur.com/hDLb3QA.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/cJh2wNm.png,Eng,A,B,C,D,E,chemistry,5,Cengage,2,JEE
58,https://i.imgur.com/79gwulh.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/0g3CZPm.png,Eng,A,B,C,D,E,chemistry,6,Cengage,2,JEE
59,https://i.imgur.com/TWfcRzI.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/NrQX4qW.png,Eng,A,B,C,D,E,chemistry,7,Cengage,2,JEE
60,https://i.imgur.com/WBw6Pnq.png,14.1,Group 13 And 14 Elements,a,D,,https://i.imgur.com/xORw12J.png,Eng,A,B,C,D,E,chemistry,8,Cengage,2,JEE
61,https://i.imgur.com/LlSP3Ao.png,14.1,Group 13 And 14 Elements,d,M,,https://i.imgur.com/5y0dxOp.png,Eng,A,B,C,D,E,chemistry,9,Cengage,2,JEE
62,https://i.imgur.com/5JcwqpM.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/43T6qsk.png,Eng,A,B,C,D,E,chemistry,10,Cengage,2,JEE
63,https://i.imgur.com/dBoKXFd.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/NlpwsT8.png,Eng,A,B,C,D,E,chemistry,11,Cengage,2,JEE
64,https://i.imgur.com/9nlvmkO.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/ZoFipy3.png,Eng,A,B,C,D,E,chemistry,12,Cengage,2,JEE
65,https://i.imgur.com/qwGwKiW.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/kS6Vefd.png,Eng,A,B,C,D,E,chemistry,13,Cengage,2,JEE
66,https://i.imgur.com/e0DwpH9.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/UKGn5wC.png,Eng,A,B,C,D,E,chemistry,14,Cengage,2,JEE
67,https://i.imgur.com/rDkA59m.png,14.1,Group 13 And 14 Elements,a,E,,https://i.imgur.com/wYaipiz.png,Eng,A,B,C,D,E,chemistry,15,Cengage,2,JEE
68,https://i.imgur.com/OD9JVVf.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/PPh6SFt.png,Eng,A,B,C,D,E,chemistry,16,Cengage,2,JEE
69,https://i.imgur.com/orxaXu3.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/S4uwRHp.png,Eng,A,B,C,D,E,chemistry,17,Cengage,2,JEE
70,https://i.imgur.com/1D9UxPB.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/UPqsFQa.png,Eng,A,B,C,D,E,chemistry,18,Cengage,2,JEE
71,https://i.imgur.com/FMQQaak.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/mzD3gVa.png,Eng,A,B,C,D,E,chemistry,19,Cengage,2,JEE
72,https://i.imgur.com/6DVzKcK.png,14.1,Group 13 And 14 Elements,a,D,,https://i.imgur.com/a8qdfhC.png,Eng,A,B,C,D,E,chemistry,20,Cengage,2,JEE
73,https://i.imgur.com/WOCvMAR.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/MsqWxpN.png,Eng,A,B,C,D,E,chemistry,21,Cengage,2,JEE
74,https://i.imgur.com/WPQ0Ypd.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/aKgYIVm.png,Eng,A,B,C,D,E,chemistry,22,Cengage,2,JEE
75,https://i.imgur.com/I18NC5E.png,14.1,Group 13 And 14 Elements,c,D,,https://i.imgur.com/Pu4Ab66.png,Eng,A,B,C,D,E,chemistry,23,Cengage,2,JEE
76,https://i.imgur.com/s5Qm59A.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/YTbmYU3.png,Eng,A,B,C,D,E,chemistry,24,Cengage,2,JEE
77,https://i.imgur.com/DDlJ7xp.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/skgbCcA.png,Eng,A,B,C,D,E,chemistry,25,Cengage,2,JEE
78,https://i.imgur.com/o5jDhJR.png,14.1,Group 13 And 14 Elements,a,M,,https://i.imgur.com/STJvixZ.png,Eng,A,B,C,D,E,chemistry,26,Cengage,2,JEE
79,https://i.imgur.com/5fbt1vo.png,14.1,Group 13 And 14 Elements,d,D,,https://i.imgur.com/DZnQQ2L.png,Eng,A,B,C,D,E,chemistry,27,Cengage,2,JEE
80,https://i.imgur.com/L5lYZoy.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/5N8aFxZ.png,Eng,A,B,C,D,E,chemistry,28,Cengage,2,JEE
81,https://i.imgur.com/ZICxuPc.png,14.1,Group 13 And 14 Elements,c,N,,https://i.imgur.com/75XGhSv.png,Eng,A,B,C,D,E,chemistry,29,Cengage,2,JEE
82,https://i.imgur.com/ffgyVVA.png,14.1,Group 13 And 14 Elements,a,E,,https://i.imgur.com/xrh3P4r.png,Eng,A,B,C,D,E,chemistry,30,Cengage,2,JEE
83,https://i.imgur.com/E8ZGocQ.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/hgJZYwH.png,Eng,A,B,C,D,E,chemistry,31,Cengage,2,JEE
