,direction,QuestionLink,category,correct,lang,optA,optB,optC,optD,sl.no.,sources,usedFor,sectionType
3,,https://i.imgur.com/koJtuhg.png,2.6,b,Hindi,A,B,C,D,4,manohar pandey,gkSsc,GK
4,,https://i.imgur.com/6KeBEoA.png,2.6,b,Hindi,A,B,C,D,5,manohar pandey,gkSsc,GK
5,,https://i.imgur.com/Lw1KunK.png,2.6,a,Hindi,A,B,C,D,7,manohar pandey,gkSsc,GK
6,,https://i.imgur.com/kYnmelc.png,2.6,d,Hindi,A,B,C,D,8,manohar pandey,gkSsc,GK
7,,https://i.imgur.com/a5vTwNX.png,2.6,a,Hindi,A,B,C,D,9,manohar pandey,gkSsc,GK
8,,https://i.imgur.com/Qitnv03.png,2.6,b,Hindi,A,B,C,D,10,manohar pandey,gkSsc,GK
9,,https://i.imgur.com/vpV07m5.png,2.6,a,Hindi,A,B,C,D,11,manohar pandey,gkSsc,GK
10,,https://i.imgur.com/38jKQih.png,2.6,c,Hindi,A,B,C,D,12,manohar pandey,gkSsc,GK
11,,https://i.imgur.com/SS9PreA.png,2.6,b,Hindi,A,B,C,D,13,manohar pandey,gkSsc,GK
12,,https://i.imgur.com/dA7wFBw.png,2.6,c,Hindi,A,B,C,D,14,manohar pandey,gkSsc,GK
13,,https://i.imgur.com/IDKTKpg.png,2.6,d,Hindi,A,B,C,D,15,manohar pandey,gkSsc,GK
14,,https://i.imgur.com/YIYgWhq.png,2.6,d,Hindi,A,B,C,D,16,manohar pandey,gkSsc,GK
15,,https://i.imgur.com/xaL7TZ0.png,2.6,b,Hindi,A,B,C,D,17,manohar pandey,gkSsc,GK
16,,https://i.imgur.com/d7lLmed.png,2.6,b,Hindi,A,B,C,D,18,manohar pandey,gkSsc,GK
17,,https://i.imgur.com/3iziBn9.png,2.6,c,Hindi,A,B,C,D,19,manohar pandey,gkSsc,GK
18,,https://i.imgur.com/kmtjKmc.png,2.6,c,Hindi,A,B,C,D,20,manohar pandey,gkSsc,GK
19,,https://i.imgur.com/2zXWW6i.png,2.6,c,Hindi,A,B,C,D,21,manohar pandey,gkSsc,GK
20,,https://i.imgur.com/eMPf4eN.png,2.6,d,Hindi,A,B,C,D,22,manohar pandey,gkSsc,GK
21,,https://i.imgur.com/9O6CTXf.png,2.6,b,Hindi,A,B,C,D,23,manohar pandey,gkSsc,GK
22,,https://i.imgur.com/gjNUR7O.png,2.6,d,Hindi,A,B,C,D,24,manohar pandey,gkSsc,GK
23,,https://i.imgur.com/CZNTewR.png,2.6,d,Hindi,A,B,C,D,25,manohar pandey,gkSsc,GK
24,,https://i.imgur.com/dqUIJAC.png,2.6,d,Hindi,A,B,C,D,26,manohar pandey,gkSsc,GK
25,,https://i.imgur.com/DD3dlxy.png,2.6,a,Hindi,A,B,C,D,27,manohar pandey,gkSsc,GK
26,,https://i.imgur.com/jZFFKE8.png,2.6,c,Hindi,A,B,C,D,28,manohar pandey,gkSsc,GK
27,,https://i.imgur.com/6oUXN7f.png,2.6,a,Hindi,A,B,C,D,29,manohar pandey,gkSsc,GK
28,,https://i.imgur.com/BHdxlbJ.png,2.6,b,Hindi,A,B,C,D,30,manohar pandey,gkSsc,GK
29,,https://i.imgur.com/G0si4uM.png,2.6,a,Hindi,A,B,C,D,31,manohar pandey,gkSsc,GK
30,https://i.imgur.com/sixrmDU.png,https://i.imgur.com/fhw3U6Y.png,2.6,d,Hindi,A,B,C,D,32,manohar pandey,gkSsc,GK
31,https://i.imgur.com/sixrmDU.png,https://i.imgur.com/cwiPxHT.png,2.6,b,Hindi,A,B,C,D,33,manohar pandey,gkSsc,GK
32,,https://i.imgur.com/RKhyqBf.png,2.6,c,Hindi,A,B,C,D,34,manohar pandey,gkSsc,GK
33,,https://i.imgur.com/FFKnUA4.png,2.6,c,Hindi,A,B,C,D,35,manohar pandey,gkSsc,GK
34,,https://i.imgur.com/9estCzC.png,2.6,a,Hindi,A,B,C,D,36,manohar pandey,gkSsc,GK
35,,https://i.imgur.com/xp0nPhH.png,2.6,b,Hindi,A,B,C,D,37,manohar pandey,gkSsc,GK
36,,https://i.imgur.com/UZS9I4q.png,2.6,c,Hindi,A,B,C,D,39,manohar pandey,gkSsc,GK
37,,https://i.imgur.com/9avgVZe.png,2.6,a,Hindi,A,B,C,D,40,manohar pandey,gkSsc,GK
38,,https://i.imgur.com/hgnSGHz.png,2.6,b,Hindi,A,B,C,D,41,manohar pandey,gkSsc,GK
39,,https://i.imgur.com/cbATTIg.png,2.6,d,Hindi,A,B,C,D,42,manohar pandey,gkSsc,GK
40,,https://i.imgur.com/mqhPeY4.png,2.6,b,Hindi,A,B,C,D,43,manohar pandey,gkSsc,GK
41,,https://i.imgur.com/eGh9X7S.png,2.6,c,Hindi,A,B,C,D,44,manohar pandey,gkSsc,GK
42,,https://i.imgur.com/NPPqmhr.png,2.6,b,Hindi,A,B,C,D,45,manohar pandey,gkSsc,GK
43,,https://i.imgur.com/aqmGPR8.png,2.6,d,Hindi,A,B,C,D,46,manohar pandey,gkSsc,GK
44,,https://i.imgur.com/74pVr9W.png,2.6,c,Hindi,A,B,C,D,47,manohar pandey,gkSsc,GK
45,,https://i.imgur.com/olpNhSt.png,2.6,c,Hindi,A,B,C,D,48,manohar pandey,gkSsc,GK
46,,https://i.imgur.com/JVu9Hq3.png,2.6,c,Hindi,A,B,C,D,49,manohar pandey,gkSsc,GK
47,,https://i.imgur.com/GPjdC4r.png,2.6,b,Hindi,A,B,C,D,50,manohar pandey,gkSsc,GK
48,,https://i.imgur.com/V3JRhwy.png,2.6,a,Hindi,A,B,C,D,51,manohar pandey,gkSsc,GK
49,,https://i.imgur.com/GyxQjR3.png,2.6,c,Hindi,A,B,C,D,52,manohar pandey,gkSsc,GK
50,,https://i.imgur.com/YLtpYxD.png,2.6,d,Hindi,A,B,C,D,53,manohar pandey,gkSsc,GK
51,,https://i.imgur.com/HyQXgkl.png,2.6,b,Hindi,A,B,C,D,54,manohar pandey,gkSsc,GK
52,,https://i.imgur.com/WdmaRtG.png,2.6,d,Hindi,A,B,C,D,55,manohar pandey,gkSsc,GK
53,,https://i.imgur.com/qfvha9B.png,2.6,c,Hindi,A,B,C,D,56,manohar pandey,gkSsc,GK
54,,https://i.imgur.com/eYBBevR.png,2.6,a,Hindi,A,B,C,D,57,manohar pandey,gkSsc,GK
55,,https://i.imgur.com/vVUCbzx.png,2.6,a,Hindi,A,B,C,D,58,manohar pandey,gkSsc,GK
56,,https://i.imgur.com/MuAphOA.png,2.6,b,Hindi,A,B,C,D,59,manohar pandey,gkSsc,GK
57,,https://i.imgur.com/TM5rMR8.png,2.6,a,Hindi,A,B,C,D,60,manohar pandey,gkSsc,GK
58,,https://i.imgur.com/WOaONTw.png,2.6,d,Hindi,A,B,C,D,61,manohar pandey,gkSsc,GK
59,,https://i.imgur.com/eQPqqdl.png,2.6,c,Hindi,A,B,C,D,62,manohar pandey,gkSsc,GK
60,,https://i.imgur.com/MWZa513.png,2.6,d,Hindi,A,B,C,D,63,manohar pandey,gkSsc,GK
61,,https://i.imgur.com/mmaFINn.png,2.6,b,Hindi,A,B,C,D,64,manohar pandey,gkSsc,GK
62,,https://i.imgur.com/c2rUvfy.png,2.6,a,Hindi,A,B,C,D,65,manohar pandey,gkSsc,GK
63,,https://i.imgur.com/Apy9MDg.png,2.6,c,Hindi,A,B,C,D,66,manohar pandey,gkSsc,GK
64,,https://i.imgur.com/o39ThPu.png,2.6,a,Hindi,A,B,C,D,67,manohar pandey,gkSsc,GK
65,,https://i.imgur.com/UB3wQap.png,2.6,a,Hindi,A,B,C,D,68,manohar pandey,gkSsc,GK
66,,https://i.imgur.com/A0NWAJ6.png,2.6,c,Hindi,A,B,C,D,69,manohar pandey,gkSsc,GK
67,,https://i.imgur.com/EB0JBqd.png,2.6,b,Hindi,A,B,C,D,70,manohar pandey,gkSsc,GK
68,,https://i.imgur.com/A9xcszU.png,2.6,d,Hindi,A,B,C,D,71,manohar pandey,gkSsc,GK
69,,https://i.imgur.com/5ptJTrA.png,2.6,c,Hindi,A,B,C,D,72,manohar pandey,gkSsc,GK
70,,https://i.imgur.com/QT2fvti.png,2.6,a,Hindi,A,B,C,D,73,manohar pandey,gkSsc,GK
71,,https://i.imgur.com/0clpcZE.png,2.6,c,Hindi,A,B,C,D,74,manohar pandey,gkSsc,GK
72,,https://i.imgur.com/OtN6G1f.png,2.6,c,Hindi,A,B,C,D,75,manohar pandey,gkSsc,GK
73,,https://i.imgur.com/tyn7zOB.png,2.6,b,Hindi,A,B,C,D,76,manohar pandey,gkSsc,GK
74,,https://i.imgur.com/UK60tIy.png,2.6,b,Hindi,A,B,C,D,77,manohar pandey,gkSsc,GK
75,,https://i.imgur.com/YBjT6GF.png,2.6,c,Hindi,A,B,C,D,78,manohar pandey,gkSsc,GK
76,,https://i.imgur.com/0xVqXRQ.png,2.6,a,Hindi,A,B,C,D,80,manohar pandey,gkSsc,GK
77,,https://i.imgur.com/MHiJhvn.png,2.6,b,Hindi,A,B,C,D,81,manohar pandey,gkSsc,GK
78,,https://i.imgur.com/p3XK1RD.png,2.6,b,Hindi,A,B,C,D,82,manohar pandey,gkSsc,GK
79,,https://i.imgur.com/gJVxOv4.png,2.6,a,Hindi,A,B,C,D,83,manohar pandey,gkSsc,GK
80,,https://i.imgur.com/WZJ3AUM.png,2.6,d,Hindi,A,B,C,D,84,manohar pandey,gkSsc,GK
81,,https://i.imgur.com/YjHF9KS.png,2.6,d,Hindi,A,B,C,D,85,manohar pandey,gkSsc,GK
82,,https://i.imgur.com/awH1df5.png,2.6,b,Hindi,A,B,C,D,86,manohar pandey,gkSsc,GK
83,,https://i.imgur.com/kHGUoHV.png,2.6,d,Hindi,A,B,C,D,87,manohar pandey,gkSsc,GK
84,,https://i.imgur.com/YkDoLnM.png,2.6,d,Hindi,A,B,C,D,88,manohar pandey,gkSsc,GK
85,,https://i.imgur.com/mIa1zwn.png,2.6,d,Hindi,A,B,C,D,89,manohar pandey,gkSsc,GK
86,,https://i.imgur.com/Euc89nW.png,2.6,b,Hindi,A,B,C,D,90,manohar pandey,gkSsc,GK
87,,https://i.imgur.com/yV5cE0c.png,2.6,d,Hindi,A,B,C,D,91,manohar pandey,gkSsc,GK
88,,https://i.imgur.com/eRuox4k.png,2.6,b,Hindi,A,B,C,D,92,manohar pandey,gkSsc,GK
89,,https://i.imgur.com/7YYFa4l.png,2.6,b,Hindi,A,B,C,D,93,manohar pandey,gkSsc,GK
90,,https://i.imgur.com/rSWgrb2.png,2.6,c,Hindi,A,B,C,D,94,manohar pandey,gkSsc,GK
91,,https://i.imgur.com/6yyB51p.png,2.6,c,Hindi,A,B,C,D,95,manohar pandey,gkSsc,GK
92,,https://i.imgur.com/mRGITVG.png,2.6,a,Hindi,A,B,C,D,96,manohar pandey,gkSsc,GK
93,,https://i.imgur.com/YJBh1Vx.png,2.6,a,Hindi,A,B,C,D,97,manohar pandey,gkSsc,GK
94,,https://i.imgur.com/v6S2bE7.png,2.6,d,Hindi,A,B,C,D,98,manohar pandey,gkSsc,GK
95,,https://i.imgur.com/v34vglQ.png,2.6,b,Hindi,A,B,C,D,99,manohar pandey,gkSsc,GK
96,,https://i.imgur.com/MN8IXTQ.png,2.6,a,Hindi,A,B,C,D,100,manohar pandey,gkSsc,GK
97,,https://i.imgur.com/qtgirRy.png,2.6,c,Hindi,A,B,C,D,101,manohar pandey,gkSsc,GK
98,,https://i.imgur.com/JmraWSS.png,2.6,b,Hindi,A,B,C,D,102,manohar pandey,gkSsc,GK
99,,https://i.imgur.com/Xw8rDsC.png,2.6,c,Hindi,A,B,C,D,103,manohar pandey,gkSsc,GK
100,,https://i.imgur.com/UOjZqIm.png,2.6,d,Hindi,A,B,C,D,104,manohar pandey,gkSsc,GK
101,,https://i.imgur.com/YoCY8Px.png,2.6,a,Hindi,A,B,C,D,105,manohar pandey,gkSsc,GK
102,,https://i.imgur.com/0BEkjha.png,2.6,c,Hindi,A,B,C,D,106,manohar pandey,gkSsc,GK
103,,https://i.imgur.com/VBZHOuO.png,2.6,b,Hindi,A,B,C,D,107,manohar pandey,gkSsc,GK
104,,https://i.imgur.com/bWe3qT4.png,2.6,a,Hindi,A,B,C,D,108,manohar pandey,gkSsc,GK
105,,https://i.imgur.com/Nl0NZdD.png,2.6,a,Hindi,A,B,C,D,109,manohar pandey,gkSsc,GK
106,,https://i.imgur.com/v4UmkBK.png,2.6,d,Hindi,A,B,C,D,110,manohar pandey,gkSsc,GK
107,,https://i.imgur.com/Eul1Mlf.png,2.6,b,Hindi,A,B,C,D,111,manohar pandey,gkSsc,GK
108,,https://i.imgur.com/rWMEWkp.png,2.6,b,Hindi,A,B,C,D,112,manohar pandey,gkSsc,GK
109,,https://i.imgur.com/0IEAXnz.png,2.6,b,Hindi,A,B,C,D,113,manohar pandey,gkSsc,GK
110,,https://i.imgur.com/N2DJN6C.png,2.6,c,Hindi,A,B,C,D,114,manohar pandey,gkSsc,GK
111,,https://i.imgur.com/QJ0ILgI.png,2.6,c,Hindi,A,B,C,D,115,manohar pandey,gkSsc,GK
112,,https://i.imgur.com/XFaNAlM.png,2.6,a,Hindi,A,B,C,D,116,manohar pandey,gkSsc,GK
113,,https://i.imgur.com/mKaqyUh.png,2.6,c,Hindi,A,B,C,D,117,manohar pandey,gkSsc,GK
114,,https://i.imgur.com/PRN931X.png,2.6,b,Hindi,A,B,C,D,118,manohar pandey,gkSsc,GK
115,,https://i.imgur.com/TQyuErK.png,2.6,a,Hindi,A,B,C,D,119,manohar pandey,gkSsc,GK
116,,https://i.imgur.com/QstqUfC.png,2.6,b,Hindi,A,B,C,D,120,manohar pandey,gkSsc,GK
117,,https://i.imgur.com/lM9nHiC.png,2.6,a,Hindi,A,B,C,D,131,manohar pandey,gkSsc,GK
118,,https://i.imgur.com/ljdfZdi.png,2.6,d,Hindi,A,B,C,D,132,manohar pandey,gkSsc,GK
119,,https://i.imgur.com/SFMCO6T.png,2.6,a,Hindi,A,B,C,D,133,manohar pandey,gkSsc,GK
120,,https://i.imgur.com/dKAfLYq.png,2.6,a,Hindi,A,B,C,D,134,manohar pandey,gkSsc,GK
121,,https://i.imgur.com/Ap7WOeq.png,2.6,d,Hindi,A,B,C,D,135,manohar pandey,gkSsc,GK
122,,https://i.imgur.com/1QO2ucz.png,2.6,a,Hindi,A,B,C,D,136,manohar pandey,gkSsc,GK
123,,https://i.imgur.com/BQkrYcE.png,2.6,b,Hindi,A,B,C,D,137,manohar pandey,gkSsc,GK
124,,https://i.imgur.com/jHOqEwl.png,2.6,a,Hindi,A,B,C,D,139,manohar pandey,gkSsc,GK
125,,https://i.imgur.com/2wzYV4M.png,2.6,a,Hindi,A,B,C,D,140,manohar pandey,gkSsc,GK
126,,https://i.imgur.com/RDj93gB.png,2.6,a,Hindi,A,B,C,D,141,manohar pandey,gkSsc,GK
127,,https://i.imgur.com/CJ7MxZV.png,2.6,b,Hindi,A,B,C,D,142,manohar pandey,gkSsc,GK
128,,https://i.imgur.com/iUsEcfj.png,2.6,a,Hindi,A,B,C,D,143,manohar pandey,gkSsc,GK
129,,https://i.imgur.com/WCWgUUI.png,2.6,a,Hindi,A,B,C,D,144,manohar pandey,gkSsc,GK
130,,https://i.imgur.com/DPeMZJq.png,2.6,b,Hindi,A,B,C,D,145,manohar pandey,gkSsc,GK
131,,https://i.imgur.com/49XwFqo.png,2.6,d,Hindi,A,B,C,D,146,manohar pandey,gkSsc,GK
132,,https://i.imgur.com/eAv7GCN.png,2.6,c,Hindi,A,B,C,D,147,manohar pandey,gkSsc,GK
133,,https://i.imgur.com/Ks7qZxy.png,2.6,d,Hindi,A,B,C,D,148,manohar pandey,gkSsc,GK
134,,https://i.imgur.com/JZ4s3cW.png,2.6,b,Hindi,A,B,C,D,149,manohar pandey,gkSsc,GK
135,,https://i.imgur.com/YsEFnjX.png,2.6,a,Hindi,A,B,C,D,150,manohar pandey,gkSsc,GK
136,,https://i.imgur.com/9kyaURT.png,2.6,d,Hindi,A,B,C,D,151,manohar pandey,gkSsc,GK
137,,https://i.imgur.com/AHpDksL.png,2.6,c,Hindi,A,B,C,D,152,manohar pandey,gkSsc,GK
138,,https://i.imgur.com/gB6e6Vf.png,2.6,a,Hindi,A,B,C,D,153,manohar pandey,gkSsc,GK
139,,https://i.imgur.com/zldMMCG.png,2.6,b,Hindi,A,B,C,D,154,manohar pandey,gkSsc,GK
140,,https://i.imgur.com/fbCWCOU.png,2.6,b,Hindi,A,B,C,D,155,manohar pandey,gkSsc,GK
141,,https://i.imgur.com/yrA8d2A.png,2.6,d,Hindi,A,B,C,D,156,manohar pandey,gkSsc,GK
142,,https://i.imgur.com/tuxGUZh.png,2.6,d,Hindi,A,B,C,D,157,manohar pandey,gkSsc,GK
143,,https://i.imgur.com/ovmctYz.png,2.6,a,Hindi,A,B,C,D,158,manohar pandey,gkSsc,GK
0,,https://i.imgur.com/TO40PnA.png,2.4,b,Hindi,A,B,C,D,1,manohar pandey,gkSsc,GK
1,,https://i.imgur.com/swRhAzz.png,2.4,b,Hindi,A,B,C,D,2,manohar pandey,gkSsc,GK
2,,https://i.imgur.com/X8ibKHM.png,2.4,d,Hindi,A,B,C,D,3,manohar pandey,gkSsc,GK
3,,https://i.imgur.com/wlnKR6y.png,2.4,a,Hindi,A,B,C,D,4,manohar pandey,gkSsc,GK
4,,https://i.imgur.com/3TzgwiQ.png,2.4,d,Hindi,A,B,C,D,5,manohar pandey,gkSsc,GK
5,,https://i.imgur.com/h5j1qAy.png,2.4,a,Hindi,A,B,C,D,6,manohar pandey,gkSsc,GK
6,,https://i.imgur.com/7pDGLrW.png,2.4,d,Hindi,A,B,C,D,7,manohar pandey,gkSsc,GK
7,,https://i.imgur.com/gqOTXVx.png,2.4,d,Hindi,A,B,C,D,8,manohar pandey,gkSsc,GK
8,,https://i.imgur.com/KLnX8Oy.png,2.4,d,Hindi,A,B,C,D,9,manohar pandey,gkSsc,GK
9,,https://i.imgur.com/3U5KrAg.png,2.4,c,Hindi,A,B,C,D,10,manohar pandey,gkSsc,GK
10,,https://i.imgur.com/sU3EJ4S.png,2.4,a,Hindi,A,B,C,D,12,manohar pandey,gkSsc,GK
11,,https://i.imgur.com/zt95ulp.png,2.4,c,Hindi,A,B,C,D,13,manohar pandey,gkSsc,GK
12,,https://i.imgur.com/HTuG77p.png,2.4,d,Hindi,A,B,C,D,14,manohar pandey,gkSsc,GK
13,,https://i.imgur.com/qwhTz6R.png,2.4,d,Hindi,A,B,C,D,15,manohar pandey,gkSsc,GK
14,,https://i.imgur.com/aKBheme.png,2.4,a,Hindi,A,B,C,D,16,manohar pandey,gkSsc,GK
15,,https://i.imgur.com/7HAw1lV.png,2.4,a,Hindi,A,B,C,D,17,manohar pandey,gkSsc,GK
16,,https://i.imgur.com/vdx8Faz.png,2.4,a,Hindi,A,B,C,D,18,manohar pandey,gkSsc,GK
17,,https://i.imgur.com/fJMFZT6.png,2.4,c,Hindi,A,B,C,D,19,manohar pandey,gkSsc,GK
18,,https://i.imgur.com/BRJyvVj.png,2.4,d,Hindi,A,B,C,D,20,manohar pandey,gkSsc,GK
19,,https://i.imgur.com/FrLV6ky.png,2.4,a,Hindi,A,B,C,D,21,manohar pandey,gkSsc,GK
20,,https://i.imgur.com/AOIcCfA.png,2.4,d,Hindi,A,B,C,D,23,manohar pandey,gkSsc,GK
21,,https://i.imgur.com/iDtbs87.png,2.4,b,Hindi,A,B,C,D,24,manohar pandey,gkSsc,GK
22,,https://i.imgur.com/IlP0f9o.png,2.4,b,Hindi,A,B,C,D,25,manohar pandey,gkSsc,GK
23,,https://i.imgur.com/fFdBlUo.png,2.4,d,Hindi,A,B,C,D,26,manohar pandey,gkSsc,GK
24,,https://i.imgur.com/wVNrJGA.png,2.4,c,Hindi,A,B,C,D,27,manohar pandey,gkSsc,GK
25,,https://i.imgur.com/aG1drOC.png,2.4,a,Hindi,A,B,C,D,28,manohar pandey,gkSsc,GK
26,,https://i.imgur.com/U9JMS5t.png,2.4,c,Hindi,A,B,C,D,29,manohar pandey,gkSsc,GK
27,,https://i.imgur.com/iCWfyN1.png,2.4,b,Hindi,A,B,C,D,30,manohar pandey,gkSsc,GK
28,,https://i.imgur.com/4txjggq.png,2.4,d,Hindi,A,B,C,D,31,manohar pandey,gkSsc,GK
29,,https://i.imgur.com/CvsMvHQ.png,2.4,a,Hindi,A,B,C,D,32,manohar pandey,gkSsc,GK
30,,https://i.imgur.com/df8sLeq.png,2.4,a,Hindi,A,B,C,D,33,manohar pandey,gkSsc,GK
31,,https://i.imgur.com/EzTOoej.png,2.4,c,Hindi,A,B,C,D,34,manohar pandey,gkSsc,GK
32,,https://i.imgur.com/6SWGS1j.png,2.4,d,Hindi,A,B,C,D,35,manohar pandey,gkSsc,GK
33,,https://i.imgur.com/WXl1R02.png,2.4,b,Hindi,A,B,C,D,36,manohar pandey,gkSsc,GK
34,,https://i.imgur.com/cjynTsv.png,2.4,d,Hindi,A,B,C,D,37,manohar pandey,gkSsc,GK
35,,https://i.imgur.com/idSdpgj.png,2.4,d,Hindi,A,B,C,D,38,manohar pandey,gkSsc,GK
36,,https://i.imgur.com/eYo6AgT.png,2.4,c,Hindi,A,B,C,D,39,manohar pandey,gkSsc,GK
37,,https://i.imgur.com/AOJ9pxY.png,2.4,d,Hindi,A,B,C,D,40,manohar pandey,gkSsc,GK
38,,https://i.imgur.com/CuMdL1I.png,2.4,a,Hindi,A,B,C,D,41,manohar pandey,gkSsc,GK
39,,https://i.imgur.com/DrCD7qi.png,2.4,d,Hindi,A,B,C,D,42,manohar pandey,gkSsc,GK
40,,https://i.imgur.com/N9XbzDU.png,2.4,a,Hindi,A,B,C,D,43,manohar pandey,gkSsc,GK
41,,https://i.imgur.com/Ay5AOOm.png,2.4,b,Hindi,A,B,C,D,44,manohar pandey,gkSsc,GK
42,,https://i.imgur.com/3qfnD28.png,2.4,c,Hindi,A,B,C,D,45,manohar pandey,gkSsc,GK
43,,https://i.imgur.com/5ITZLzn.png,2.4,d,Hindi,A,B,C,D,46,manohar pandey,gkSsc,GK
44,,https://i.imgur.com/TXPE27f.png,2.4,a,Hindi,A,B,C,D,47,manohar pandey,gkSsc,GK
45,,https://i.imgur.com/9DNlhh1.png,2.4,b,Hindi,A,B,C,D,48,manohar pandey,gkSsc,GK
46,,https://i.imgur.com/9QUPj3T.png,2.4,a,Hindi,A,B,C,D,49,manohar pandey,gkSsc,GK
47,,https://i.imgur.com/neGRPPT.png,2.4,a,Hindi,A,B,C,D,50,manohar pandey,gkSsc,GK
48,,https://i.imgur.com/pV6VC9R.png,2.4,d,Hindi,A,B,C,D,51,manohar pandey,gkSsc,GK
49,,https://i.imgur.com/62YeT34.png,2.4,c,Hindi,A,B,C,D,52,manohar pandey,gkSsc,GK
50,,https://i.imgur.com/seembQV.png,2.4,d,Hindi,A,B,C,D,53,manohar pandey,gkSsc,GK
51,,https://i.imgur.com/8mYwERZ.png,2.4,c,Hindi,A,B,C,D,54,manohar pandey,gkSsc,GK
52,,https://i.imgur.com/8LGtVS4.png,2.4,c,Hindi,A,B,C,D,55,manohar pandey,gkSsc,GK
53,,https://i.imgur.com/WFqJzwQ.png,2.4,a,Hindi,A,B,C,D,56,manohar pandey,gkSsc,GK
54,,https://i.imgur.com/zM6kxIB.png,2.4,c,Hindi,A,B,C,D,57,manohar pandey,gkSsc,GK
55,,https://i.imgur.com/Toj4XCQ.png,2.4,b,Hindi,A,B,C,D,58,manohar pandey,gkSsc,GK
56,,https://i.imgur.com/D9BjINk.png,2.4,d,Hindi,A,B,C,D,59,manohar pandey,gkSsc,GK
57,,https://i.imgur.com/DDzsc6A.png,2.4,b,Hindi,A,B,C,D,60,manohar pandey,gkSsc,GK
58,,https://i.imgur.com/icGgYfN.png,2.4,a,Hindi,A,B,C,D,61,manohar pandey,gkSsc,GK
59,,https://i.imgur.com/Udm0ees.png,2.4,c,Hindi,A,B,C,D,62,manohar pandey,gkSsc,GK
60,,https://i.imgur.com/PAcGh1j.png,2.4,b,Hindi,A,B,C,D,63,manohar pandey,gkSsc,GK
61,,https://i.imgur.com/sgRIDNM.png,2.4,b,Hindi,A,B,C,D,64,manohar pandey,gkSsc,GK
62,,https://i.imgur.com/ibQJiGw.png,2.4,b,Hindi,A,B,C,D,65,manohar pandey,gkSsc,GK
63,,https://i.imgur.com/jlJOeFC.png,2.4,d,Hindi,A,B,C,D,66,manohar pandey,gkSsc,GK
64,,https://i.imgur.com/SUF2GQJ.png,2.4,d,Hindi,A,B,C,D,67,manohar pandey,gkSsc,GK
65,,https://i.imgur.com/fYtTiFd.png,2.4,b,Hindi,A,B,C,D,68,manohar pandey,gkSsc,GK
66,,https://i.imgur.com/nGDjIsA.png,2.4,a,Hindi,A,B,C,D,69,manohar pandey,gkSsc,GK
67,,https://i.imgur.com/1lA2EX7.png,2.4,a,Hindi,A,B,C,D,70,manohar pandey,gkSsc,GK
68,,https://i.imgur.com/eI5lXZT.png,2.4,a,Hindi,A,B,C,D,71,manohar pandey,gkSsc,GK
69,,https://i.imgur.com/1M4EIu7.png,2.4,c,Hindi,A,B,C,D,72,manohar pandey,gkSsc,GK
70,,https://i.imgur.com/wwHXBtl.png,2.4,c,Hindi,A,B,C,D,73,manohar pandey,gkSsc,GK
71,,https://i.imgur.com/xXrgdgL.png,2.4,c,Hindi,A,B,C,D,74,manohar pandey,gkSsc,GK
72,,https://i.imgur.com/4108s7I.png,2.4,b,Hindi,A,B,C,D,75,manohar pandey,gkSsc,GK
73,,https://i.imgur.com/cky2Y25.png,2.4,c,Hindi,A,B,C,D,77,manohar pandey,gkSsc,GK
74,,https://i.imgur.com/mZt87Yy.png,2.4,b,Hindi,A,B,C,D,78,manohar pandey,gkSsc,GK
75,,https://i.imgur.com/dP64IWG.png,2.4,b,Hindi,A,B,C,D,79,manohar pandey,gkSsc,GK
76,,https://i.imgur.com/HcoN5Kk.png,2.4,b,Hindi,A,B,C,D,80,manohar pandey,gkSsc,GK
77,,https://i.imgur.com/L3wtEP6.png,2.4,d,Hindi,A,B,C,D,81,manohar pandey,gkSsc,GK
78,,https://i.imgur.com/vKdGDwd.png,2.4,b,Hindi,A,B,C,D,82,manohar pandey,gkSsc,GK
79,,https://i.imgur.com/ldAxpgy.png,2.4,d,Hindi,A,B,C,D,83,manohar pandey,gkSsc,GK
0,,https://i.imgur.com/TY4g9Fn.png,2.5,a,Hindi,A,B,C,D,1,manohar pandey,gkSsc,GK
1,,https://i.imgur.com/B3HGCCT.png,2.5,c,Hindi,A,B,C,D,2,manohar pandey,gkSsc,GK
2,,https://i.imgur.com/pVdDYAh.png,2.5,b,Hindi,A,B,C,D,3,manohar pandey,gkSsc,GK
3,,https://i.imgur.com/a7ZAptz.png,2.5,c,Hindi,A,B,C,D,5,manohar pandey,gkSsc,GK
4,,https://i.imgur.com/NwCnk6i.png,2.5,a,Hindi,A,B,C,D,6,manohar pandey,gkSsc,GK
5,,https://i.imgur.com/pKT9DRG.png,2.5,c,Hindi,A,B,C,D,7,manohar pandey,gkSsc,GK
6,,https://i.imgur.com/vB1YTzh.png,2.5,b,Hindi,A,B,C,D,8,manohar pandey,gkSsc,GK
7,,https://i.imgur.com/hV6d7Hy.png,2.5,d,Hindi,A,B,C,D,9,manohar pandey,gkSsc,GK
8,,https://i.imgur.com/4pAztzB.png,2.5,b,Hindi,A,B,C,D,10,manohar pandey,gkSsc,GK
9,,https://i.imgur.com/IorJfWf.png,2.5,d,Hindi,A,B,C,D,11,manohar pandey,gkSsc,GK
10,,https://i.imgur.com/BpOoDdK.png,2.5,c,Hindi,A,B,C,D,12,manohar pandey,gkSsc,GK
