,Unnamed: 0,QuestionLink,category,chp_name,correct,difficulty_level,direction,explanation,lang,optA,optB,optC,optD,optE,sectionType,sl.no.,sources,topic_category,usedFor,,,,,,
277,1,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(02).png,14.1,Group 13 And 14 Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(02).png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,1,JEE,,,,,,
278,2,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(03).png,14.1,Group 13 And 14 Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(03).png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,1,JEE,,,,,,
279,3,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(04).png,14.1,Group 13 And 14 Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(04).png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,1,JEE,,,,,,
280,4,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(05).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(05).png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,1,JEE,,,,,,
281,5,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(06).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(06).png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,1,JEE,,,,,,
282,6,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(07).png,14.1,Group 13 And 14 Elements,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(07).png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,1,JEE,,,,,,
283,7,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(08).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(08).png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,1,JEE,,,,,,
284,8,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(09).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(09).png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,1,JEE,,,,,,
285,9,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(10).png,14.1,Group 13 And 14 Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(10).png,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,1,JEE,,,,,,
286,10,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(11).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(11).png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,1,JEE,,,,,,
287,11,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(12).png,14.1,Group 13 And 14 Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(12).png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,1,JEE,,,,,,
288,12,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(13).png,14.1,Group 13 And 14 Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(13).png,Eng,A,B,C,D,E,chemistry_iit,13,Cengage,1,JEE,,,,,,
289,13,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(14).png,14.1,Group 13 And 14 Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(14).png,Eng,A,B,C,D,E,chemistry_iit,14,Cengage,1,JEE,,,,,,
290,14,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(15).png,14.1,Group 13 And 14 Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(15).png,Eng,A,B,C,D,E,chemistry_iit,15,Cengage,1,JEE,,,,,,
291,15,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(16).png,14.1,Group 13 And 14 Elements,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(16).png,Eng,A,B,C,D,E,chemistry_iit,16,Cengage,1,JEE,,,,,,
292,16,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(17).png,14.1,Group 13 And 14 Elements,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(17).png,Eng,A,B,C,D,E,chemistry_iit,17,Cengage,1,JEE,,,,,,
293,17,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(18).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(18).png,Eng,A,B,C,D,E,chemistry_iit,18,Cengage,1,JEE,,,,,,
294,18,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(19).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(19).png,Eng,A,B,C,D,E,chemistry_iit,19,Cengage,1,JEE,,,,,,
295,19,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(20).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(20).png,Eng,A,B,C,D,E,chemistry_iit,20,Cengage,1,JEE,,,,,,
296,20,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(21).png,14.1,Group 13 And 14 Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(21).png,Eng,A,B,C,D,E,chemistry_iit,21,Cengage,1,JEE,,,,,,
297,21,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(22).png,14.1,Group 13 And 14 Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(22).png,Eng,A,B,C,D,E,chemistry_iit,22,Cengage,1,JEE,,,,,,
298,22,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(23).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(23).png,Eng,A,B,C,D,E,chemistry_iit,23,Cengage,1,JEE,,,,,,
299,23,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(24).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(24).png,Eng,A,B,C,D,E,chemistry_iit,24,Cengage,1,JEE,,,,,,
300,24,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(25).png,14.1,Group 13 And 14 Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(25).png,Eng,A,B,C,D,E,chemistry_iit,25,Cengage,1,JEE,,,,,,
301,25,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(26).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(26).png,Eng,A,B,C,D,E,chemistry_iit,26,Cengage,1,JEE,,,,,,
302,26,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(27).png,14.1,Group 13 And 14 Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(27).png,Eng,A,B,C,D,E,chemistry_iit,27,Cengage,1,JEE,,,,,,
303,27,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(28).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(28).png,Eng,A,B,C,D,E,chemistry_iit,28,Cengage,1,JEE,,,,,,
304,28,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(29).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(29).png,Eng,A,B,C,D,E,chemistry_iit,29,Cengage,1,JEE,,,,,,
305,29,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(30).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(30).png,Eng,A,B,C,D,E,chemistry_iit,30,Cengage,1,JEE,,,,,,
306,30,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(31).png,14.1,Group 13 And 14 Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(31).png,Eng,A,B,C,D,E,chemistry_iit,31,Cengage,1,JEE,,,,,,
307,31,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(32).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(32).png,Eng,A,B,C,D,E,chemistry_iit,32,Cengage,1,JEE,,,,,,
308,32,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(33).png,14.1,Group 13 And 14 Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(33).png,Eng,A,B,C,D,E,chemistry_iit,33,Cengage,1,JEE,,,,,,
309,33,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(34).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(34).png,Eng,A,B,C,D,E,chemistry_iit,34,Cengage,1,JEE,,,,,,
310,34,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(35).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(35).png,Eng,A,B,C,D,E,chemistry_iit,35,Cengage,1,JEE,,,,,,
311,35,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(36).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(36).png,Eng,A,B,C,D,E,chemistry_iit,36,Cengage,1,JEE,,,,,,
312,36,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(01).png,14.1,Group 13 And 14 Elements,c,E,,,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,1,JEE,,,,,,
313,37,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(02).png,14.1,Group 13 And 14 Elements,c,M,,,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,1,JEE,,,,,,
314,38,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(03).png,14.1,Group 13 And 14 Elements,d,D,,,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,1,JEE,,,,,,
315,39,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(04).png,14.1,Group 13 And 14 Elements,a,E,,,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,1,JEE,,,,,,
316,40,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(05).png,14.1,Group 13 And 14 Elements,a,D,,,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,1,JEE,,,,,,
317,41,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(06).png,14.1,Group 13 And 14 Elements,d,M,,,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,1,JEE,,,,,,
318,42,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(01).png,14.1,Group 13 And 14 Elements,c,E,,,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,1,JEE,,,,,,
319,43,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(02).png,14.1,Group 13 And 14 Elements,d,D,,,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,1,JEE,,,,,,
320,44,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(03).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,1,JEE,,,,,,
321,45,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(04).png,14.1,Group 13 And 14 Elements,d,E,,,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,1,JEE,,,,,,
322,46,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(05).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,1,JEE,,,,,,
323,47,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(06).png,14.1,Group 13 And 14 Elements,d,E,,,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,1,JEE,,,,,,
324,48,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(01).png,14.1,Group 13 And 14 Elements,d,M,,,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,1,JEE,,,,,,
325,49,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(02).png,14.1,Group 13 And 14 Elements,"a,b,c",E,,,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,1,JEE,,,,,,
326,50,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(03).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,1,JEE,,,,,,
327,51,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/3(01).png,14.1,Group 13 And 14 Elements,a,E,,,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,1,JEE,,,,,,
328,52,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/3(02).png,14.1,Group 13 And 14 Elements,"a,b",E,,,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,1,JEE,,,,,,
329,53,https://i.imgur.com/uk9DJoj.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/3bHuSkK.png,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,2,JEE,,,,,,
330,54,https://i.imgur.com/PXrhVmb.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/SfBRo9j.png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,2,JEE,,,,,,
331,55,https://i.imgur.com/fi5Z0PN.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/J0gJ9Nw.png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,2,JEE,,,,,,
332,56,https://i.imgur.com/tvmjAE5.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/PAnikHL.png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,2,JEE,,,,,,
333,57,https://i.imgur.com/hDLb3QA.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/cJh2wNm.png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,2,JEE,,,,,,
334,58,https://i.imgur.com/79gwulh.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/0g3CZPm.png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,2,JEE,,,,,,
335,59,https://i.imgur.com/TWfcRzI.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/NrQX4qW.png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,2,JEE,,,,,,
336,60,https://i.imgur.com/WBw6Pnq.png,14.1,Group 13 And 14 Elements,a,D,,https://i.imgur.com/xORw12J.png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,2,JEE,,,,,,
337,61,https://i.imgur.com/LlSP3Ao.png,14.1,Group 13 And 14 Elements,d,M,,https://i.imgur.com/5y0dxOp.png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,2,JEE,,,,,,
338,62,https://i.imgur.com/5JcwqpM.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/43T6qsk.png,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,2,JEE,,,,,,
339,63,https://i.imgur.com/dBoKXFd.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/NlpwsT8.png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,2,JEE,,,,,,
340,64,https://i.imgur.com/9nlvmkO.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/ZoFipy3.png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,2,JEE,,,,,,
341,65,https://i.imgur.com/qwGwKiW.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/kS6Vefd.png,Eng,A,B,C,D,E,chemistry_iit,13,Cengage,2,JEE,,,,,,
342,66,https://i.imgur.com/e0DwpH9.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/UKGn5wC.png,Eng,A,B,C,D,E,chemistry_iit,14,Cengage,2,JEE,,,,,,
343,67,https://i.imgur.com/rDkA59m.png,14.1,Group 13 And 14 Elements,a,E,,https://i.imgur.com/wYaipiz.png,Eng,A,B,C,D,E,chemistry_iit,15,Cengage,2,JEE,,,,,,
344,68,https://i.imgur.com/OD9JVVf.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/PPh6SFt.png,Eng,A,B,C,D,E,chemistry_iit,16,Cengage,2,JEE,,,,,,
345,69,https://i.imgur.com/orxaXu3.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/S4uwRHp.png,Eng,A,B,C,D,E,chemistry_iit,17,Cengage,2,JEE,,,,,,
346,70,https://i.imgur.com/1D9UxPB.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/UPqsFQa.png,Eng,A,B,C,D,E,chemistry_iit,18,Cengage,2,JEE,,,,,,
347,71,https://i.imgur.com/FMQQaak.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/mzD3gVa.png,Eng,A,B,C,D,E,chemistry_iit,19,Cengage,2,JEE,,,,,,
348,72,https://i.imgur.com/6DVzKcK.png,14.1,Group 13 And 14 Elements,a,D,,https://i.imgur.com/a8qdfhC.png,Eng,A,B,C,D,E,chemistry_iit,20,Cengage,2,JEE,,,,,,
349,73,https://i.imgur.com/WOCvMAR.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/MsqWxpN.png,Eng,A,B,C,D,E,chemistry_iit,21,Cengage,2,JEE,,,,,,
350,74,https://i.imgur.com/WPQ0Ypd.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/aKgYIVm.png,Eng,A,B,C,D,E,chemistry_iit,22,Cengage,2,JEE,,,,,,
351,75,https://i.imgur.com/I18NC5E.png,14.1,Group 13 And 14 Elements,c,D,,https://i.imgur.com/Pu4Ab66.png,Eng,A,B,C,D,E,chemistry_iit,23,Cengage,2,JEE,,,,,,
352,76,https://i.imgur.com/s5Qm59A.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/YTbmYU3.png,Eng,A,B,C,D,E,chemistry_iit,24,Cengage,2,JEE,,,,,,
353,77,https://i.imgur.com/DDlJ7xp.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/skgbCcA.png,Eng,A,B,C,D,E,chemistry_iit,25,Cengage,2,JEE,,,,,,
354,78,https://i.imgur.com/o5jDhJR.png,14.1,Group 13 And 14 Elements,a,M,,https://i.imgur.com/STJvixZ.png,Eng,A,B,C,D,E,chemistry_iit,26,Cengage,2,JEE,,,,,,
355,79,https://i.imgur.com/5fbt1vo.png,14.1,Group 13 And 14 Elements,d,D,,https://i.imgur.com/DZnQQ2L.png,Eng,A,B,C,D,E,chemistry_iit,27,Cengage,2,JEE,,,,,,
356,80,https://i.imgur.com/L5lYZoy.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/5N8aFxZ.png,Eng,A,B,C,D,E,chemistry_iit,28,Cengage,2,JEE,,,,,,
357,81,https://i.imgur.com/ZICxuPc.png,14.1,Group 13 And 14 Elements,c,N,,https://i.imgur.com/75XGhSv.png,Eng,A,B,C,D,E,chemistry_iit,29,Cengage,2,JEE,,,,,,
358,82,https://i.imgur.com/ffgyVVA.png,14.1,Group 13 And 14 Elements,a,E,,https://i.imgur.com/xrh3P4r.png,Eng,A,B,C,D,E,chemistry_iit,30,Cengage,2,JEE,,,,,,
359,83,https://i.imgur.com/E8ZGocQ.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/hgJZYwH.png,Eng,A,B,C,D,E,chemistry_iit,31,Cengage,2,JEE,,,,,,
360,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(01).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(01).png,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,1,JEE,,,,,,
361,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(02).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(02).png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,1,JEE,,,,,,
362,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(03).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(03).png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,1,JEE,,,,,,
363,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(04).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(04).png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,1,JEE,,,,,topic_name,code
364,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(05).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(05).png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,1,JEE,,,,,periodic table,1
365,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(06).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(06).png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,1,JEE,,,,,periodic properties,2
366,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(07).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(07).png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,1,JEE,,,,,,
367,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(08).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(08).png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,1,JEE,,,,,,
368,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(09).png,11.1,Periodic Clasifications Of Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(09).png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,1,JEE,,,,,,
369,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(10).png,11.1,Periodic Clasifications Of Elements,d,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(10).png,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,1,JEE,,,,,,
370,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(11).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(11).png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,1,JEE,,,,,,
371,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(12).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(12).png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,2,JEE,,,,,,
372,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(13).png,11.1,Periodic Clasifications Of Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(13).png,Eng,A,B,C,D,E,chemistry_iit,13,Cengage,2,JEE,,,,,,
373,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(14).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(14).png,Eng,A,B,C,D,E,chemistry_iit,14,Cengage,2,JEE,,,,,,
374,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(15).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(15).png,Eng,A,B,C,D,E,chemistry_iit,15,Cengage,2,JEE,,,,,,
375,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(16).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(16).png,Eng,A,B,C,D,E,chemistry_iit,16,Cengage,2,JEE,,,,,,
376,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(17).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(17).png,Eng,A,B,C,D,E,chemistry_iit,17,Cengage,2,JEE,,,,,,
377,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(18).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(18).png,Eng,A,B,C,D,E,chemistry_iit,18,Cengage,2,JEE,,,,,,
378,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(19).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(19).png,Eng,A,B,C,D,E,chemistry_iit,19,Cengage,2,JEE,,,,,,
379,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(20).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(20).png,Eng,A,B,C,D,E,chemistry_iit,20,Cengage,2,JEE,,,,,,
380,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(21).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(21).png,Eng,A,B,C,D,E,chemistry_iit,21,Cengage,2,JEE,,,,,,
381,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(22).png,11.1,Periodic Clasifications Of Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(22).png,Eng,A,B,C,D,E,chemistry_iit,22,Cengage,2,JEE,,,,,,
