,QuestionLink,category,concepts,correct,direction,explanation,lang,name,optA,optB,optC,optD,sectionType,sl.no,sources,usedFor
203,https://i.imgur.com/MIqHKaq.png,13.1,"1, 2",4,,https://i.imgur.com/IY0a9bm.png,Bi,Ratio,A,B,C,D,Maths,19,Kiran Maths,ssc
204,https://i.imgur.com/j09PPZz.png,13.1,1,3,,https://i.imgur.com/CublYJP.png,Bi,Ratio,A,B,C,D,Maths,20,Kiran Maths,ssc
205,https://i.imgur.com/mxlctQ0.png,13.1,2,1,,https://i.imgur.com/j9Qvsvi.png,Bi,Ratio,A,B,C,D,Maths,21,Kiran Maths,ssc
206,https://i.imgur.com/O146ne3.png,13.1,2,1,,https://i.imgur.com/IwcjpVa.png,Bi,Ratio,A,B,C,D,Maths,22,Kiran Maths,ssc
207,https://i.imgur.com/sIq69mC.png,13.1,2,2,,https://i.imgur.com/Yu880VX.png,Bi,Ratio,A,B,C,D,Maths,23,Kiran Maths,ssc
208,https://i.imgur.com/aI2s5xB.png,13.1,1,2,,https://i.imgur.com/KNM31rF.png,Bi,Ratio,A,B,C,D,Maths,24,Kiran Maths,ssc
209,https://i.imgur.com/9BBVB9x.png,13.1,2,1,,https://i.imgur.com/ZyTUPPp.png,Bi,Ratio,A,B,C,D,Maths,25,Kiran Maths,ssc
210,https://i.imgur.com/to9hNDN.png,13.1,2,4,,https://i.imgur.com/IziQLzS.png,Bi,Ratio,A,B,C,D,Maths,26,Kiran Maths,ssc
211,https://i.imgur.com/fMIDv5G.png,13.1,1,3,,https://i.imgur.com/dwkbnm4.png,Bi,Ratio,A,B,C,D,Maths,27,Kiran Maths,ssc
212,https://i.imgur.com/6k0tCxu.png,13.1,2,1,,https://i.imgur.com/BZc8tyK.png,Bi,Ratio,A,B,C,D,Maths,28,Kiran Maths,ssc
213,https://i.imgur.com/J0RcZBw.png,13.1,2,1,,https://i.imgur.com/0m9E0vd.png,Bi,Ratio,A,B,C,D,Maths,29,Kiran Maths,ssc
214,https://i.imgur.com/7F70Qws.png,13.1,2,3,,https://i.imgur.com/IYWQSzS.png,Bi,Ratio,A,B,C,D,Maths,30,Kiran Maths,ssc
215,https://i.imgur.com/mcyZ9Nu.png,13.1,2,3,,https://i.imgur.com/yQ0g0V7.png,Bi,Ratio,A,B,C,D,Maths,31,Kiran Maths,ssc
216,https://i.imgur.com/b3TlMqC.png,13.1,1,2,,https://i.imgur.com/kgl1YrY.png,Bi,Ratio,A,B,C,D,Maths,32,Kiran Maths,ssc
217,https://i.imgur.com/Fec7xx5.png,13.1,1,1,,https://i.imgur.com/Fts9P1q.png,Bi,Ratio,A,B,C,D,Maths,33,Kiran Maths,ssc
218,https://i.imgur.com/ULIFRZS.png,13.1,"1, 2",3,,https://i.imgur.com/5tOOWai.png,Bi,Ratio,A,B,C,D,Maths,34,Kiran Maths,ssc
219,https://i.imgur.com/rZOvRvd.png,13.1,2,3,,https://i.imgur.com/8utCrik.png,Bi,Ratio,A,B,C,D,Maths,35,Kiran Maths,ssc
220,https://i.imgur.com/ekWyeJh.png,13.1,2,1,,https://i.imgur.com/Yo5xKmr.png,Bi,Ratio,A,B,C,D,Maths,36,Kiran Maths,ssc
221,https://i.imgur.com/uGe5cjk.png,13.1,2,3,,https://i.imgur.com/bPqgOLP.png,Bi,Ratio,A,B,C,D,Maths,37,Kiran Maths,ssc
222,https://i.imgur.com/zcjeoih.png,13.1,1,1,,https://i.imgur.com/gdlHYbI.png,Bi,Ratio,A,B,C,D,Maths,38,Kiran Maths,ssc
223,https://i.imgur.com/YoBsc5S.png,13.1,2,1,,https://i.imgur.com/jnAMo3J.png,Bi,Ratio,A,B,C,D,Maths,39,Kiran Maths,ssc
224,https://i.imgur.com/5fiAWwb.png,13.1,"1, 2",3,,https://i.imgur.com/QG7N3AM.png,Bi,Ratio,A,B,C,D,Maths,40,Kiran Maths,ssc
225,https://i.imgur.com/pPrgU3U.png,13.1,"1, 2",4,,https://i.imgur.com/tKh1mTk.png,Bi,Ratio,A,B,C,D,Maths,41,Kiran Maths,ssc
226,https://i.imgur.com/JKijyZH.png,13.1,2,2,,https://i.imgur.com/uIHxiCu.png,Bi,Ratio,A,B,C,D,Maths,42,Kiran Maths,ssc
227,https://i.imgur.com/rIhaq0M.png,13.1,2,1,,https://i.imgur.com/WJUDal9.png,Bi,Ratio,A,B,C,D,Maths,43,Kiran Maths,ssc
228,https://i.imgur.com/MhUcjr1.png,13.1,1,1,,https://i.imgur.com/qEqcviQ.png,Bi,Ratio,A,B,C,D,Maths,44,Kiran Maths,ssc
229,https://i.imgur.com/Fudluya.png,13.1,1,1,,https://i.imgur.com/1DAZwxU.png,Bi,Ratio,A,B,C,D,Maths,45,Kiran Maths,ssc
0,https://i.imgur.com/tgX9ZZj.png,11.1,2,3,,https://i.imgur.com/SO07d9b.png,Bi,Pipe And Cistern,A,B,C,D,Maths,1,Kiran Maths,ssc
1,https://i.imgur.com/pN2Runk.png,11.1,4,3,,https://i.imgur.com/DzPfIUr.png,Bi,Pipe And Cistern,A,B,C,D,Maths,2,Kiran Maths,ssc
2,https://i.imgur.com/2ytHve2.png,11.1,5,4,,https://i.imgur.com/ltFc6tv.png,Bi,Pipe And Cistern,A,B,C,D,Maths,3,Kiran Maths,ssc
3,https://i.imgur.com/o9ZUTiw.png,11.1,7,4,,https://i.imgur.com/idgkSrh.png,Bi,Pipe And Cistern,A,B,C,D,Maths,5,Kiran Maths,ssc
4,https://i.imgur.com/v35KvVI.png,11.1,2,3,,https://i.imgur.com/LxEBXW8.png,Bi,Pipe And Cistern,A,B,C,D,Maths,6,Kiran Maths,ssc
5,https://i.imgur.com/Gaej6rv.png,11.1,2,3,,https://i.imgur.com/T5x56VW.png,Bi,Pipe And Cistern,A,B,C,D,Maths,7,Kiran Maths,ssc
6,https://i.imgur.com/fAhNl8r.png,11.1,"6,2",2,,https://i.imgur.com/6OiR51f.png,Bi,Pipe And Cistern,A,B,C,D,Maths,8,Kiran Maths,ssc
7,https://i.imgur.com/SeqIBt4.png,11.1,7,1,,https://i.imgur.com/yncgrXU.png,Bi,Pipe And Cistern,A,B,C,D,Maths,9,Kiran Maths,ssc
8,https://i.imgur.com/BnfGZxZ.png,11.1,2,3,,https://i.imgur.com/jyhwtAw.png,Bi,Pipe And Cistern,A,B,C,D,Maths,10,Kiran Maths,ssc
9,https://i.imgur.com/swYpxQI.png,11.1,3,2,,https://i.imgur.com/GmCekcf.png,Bi,Pipe And Cistern,A,B,C,D,Maths,11,Kiran Maths,ssc
10,https://i.imgur.com/4sGJ8ZL.png,11.1,2,4,,https://i.imgur.com/LgY9QqL.png,Bi,Pipe And Cistern,A,B,C,D,Maths,12,Kiran Maths,ssc
11,https://i.imgur.com/egFtDhY.png,11.1,6,1,,https://i.imgur.com/FhHRxZb.png,Bi,Pipe And Cistern,A,B,C,D,Maths,13,Kiran Maths,ssc
12,https://i.imgur.com/v2opGmD.png,11.1,7,2,,https://i.imgur.com/FFr4NgK.png,Bi,Pipe And Cistern,A,B,C,D,Maths,14,Kiran Maths,ssc
13,https://i.imgur.com/YNu3s1d.png,11.1,2,2,,https://i.imgur.com/BrmhNv7.png,Bi,Pipe And Cistern,A,B,C,D,Maths,15,Kiran Maths,ssc
14,https://i.imgur.com/888TVtv.png,11.1,2,4,,https://i.imgur.com/86v7mhA.png,Bi,Pipe And Cistern,A,B,C,D,Maths,16,Kiran Maths,ssc
15,https://i.imgur.com/YcVABXa.png,11.1,4,1,,https://i.imgur.com/Go87Adk.png,Bi,Pipe And Cistern,A,B,C,D,Maths,17,Kiran Maths,ssc
16,https://i.imgur.com/BCyFXSV.png,11.1,8,3,,https://i.imgur.com/KRT4Br8.png,Bi,Pipe And Cistern,A,B,C,D,Maths,1,Kiran Maths,ssc
17,https://i.imgur.com/D476ZQn.png,11.1,4,2,,https://i.imgur.com/X1J7J4j.png,Bi,Pipe And Cistern,A,B,C,D,Maths,2,Kiran Maths,ssc
18,https://i.imgur.com/fWrGMjc.png,11.1,8,3,,https://i.imgur.com/d3X5sk9.png,Bi,Pipe And Cistern,A,B,C,D,Maths,3,Kiran Maths,ssc
19,https://i.imgur.com/928EZ05.png,11.1,4,1,,https://i.imgur.com/bNmPwrW.png,Bi,Pipe And Cistern,A,B,C,D,Maths,4,Kiran Maths,ssc
20,https://i.imgur.com/W56kX8U.png,11.1,2,3,,https://i.imgur.com/Kf0XGYc.png,Bi,Pipe And Cistern,A,B,C,D,Maths,5,Kiran Maths,ssc
21,https://i.imgur.com/A0tP5bm.png,11.1,"2,6",2,,https://i.imgur.com/uL162TI.png,Bi,Pipe And Cistern,A,B,C,D,Maths,6,Kiran Maths,ssc
22,https://i.imgur.com/efSwaVq.png,11.1,3,2,,https://i.imgur.com/oGAoSKR.png,Bi,Pipe And Cistern,A,B,C,D,Maths,7,Kiran Maths,ssc
23,https://i.imgur.com/5Rl9UlU.png,11.1,7,1,,https://i.imgur.com/86Y8mgD.png,Bi,Pipe And Cistern,A,B,C,D,Maths,8,Kiran Maths,ssc
24,https://i.imgur.com/w6Lzxw1.png,11.1,"2,7",2,,https://i.imgur.com/zmIvb3i.png,Bi,Pipe And Cistern,A,B,C,D,Maths,1,Kiran Maths,ssc
25,https://i.imgur.com/Ih3c2DB.png,11.1,2,4,,https://i.imgur.com/IUV9n8n.png,Bi,Pipe And Cistern,A,B,C,D,Maths,2,Kiran Maths,ssc
26,https://i.imgur.com/5BW0RF6.png,11.1,2,1,,https://i.imgur.com/bBCokCY.png,Bi,Pipe And Cistern,A,B,C,D,Maths,3,Kiran Maths,ssc
27,https://i.imgur.com/pInMSfj.png,11.1,2,4,,https://i.imgur.com/3HnaNvv.png,Bi,Pipe And Cistern,A,B,C,D,Maths,4,Kiran Maths,ssc
28,https://i.imgur.com/kAqJF7J.png,11.1,"2,3",4,,https://i.imgur.com/n7e7T1Y.png,Bi,Pipe And Cistern,A,B,C,D,Maths,5,Kiran Maths,ssc
29,https://i.imgur.com/pCSAe2c.png,11.1,"2,3",3,,https://i.imgur.com/YiX6SvK.png,Bi,Pipe And Cistern,A,B,C,D,Maths,6,Kiran Maths,ssc
30,https://i.imgur.com/mDB3Bs0.png,11.1,"2,3",4,,https://i.imgur.com/dAGZmuK.png,Bi,Pipe And Cistern,A,B,C,D,Maths,7,Kiran Maths,ssc
31,https://i.imgur.com/ISq9tZZ.png,11.1,4,4,,https://i.imgur.com/s8HGNnV.png,Bi,Pipe And Cistern,A,B,C,D,Maths,8,Kiran Maths,ssc
32,https://i.imgur.com/QZYaPYL.png,11.1,6,3,,https://i.imgur.com/PPU8otI.png,Bi,Pipe And Cistern,A,B,C,D,Maths,10,Kiran Maths,ssc
33,https://i.imgur.com/z8ZXSU5.png,11.1,"1,2",1,,https://i.imgur.com/0ydG4no.png,Bi,Pipe And Cistern,A,B,C,D,Maths,11,Kiran Maths,ssc
34,https://i.imgur.com/1JxTZ8n.png,11.1,Substituting,2,,https://i.imgur.com/TwRjlLD.png,Bi,Pipe And Cistern,A,B,C,D,Maths,12,Kiran Maths,ssc
35,https://i.imgur.com/Ee7gdIh.png,11.1,"2,3",3,,https://i.imgur.com/K2JnDT2.png,Bi,Pipe And Cistern,A,B,C,D,Maths,2,Kiran Maths,ssc
36,https://i.imgur.com/GTgjY1T.png,11.1,2,4,,https://i.imgur.com/oHxfFye.png,Bi,Pipe And Cistern,A,B,C,D,Maths,3,Kiran Maths,ssc
37,https://i.imgur.com/jOG4Vk7.png,11.1,simplifying,4,,https://i.imgur.com/8Rx3enO.png,Bi,Pipe And Cistern,A,B,C,D,Maths,4,Kiran Maths,ssc
38,https://i.imgur.com/yxCA69F.png,11.1,"2,7",2,,https://i.imgur.com/efdki4m.png,Bi,Pipe And Cistern,A,B,C,D,Maths,1,Kiran Maths,ssc
39,https://i.imgur.com/9Jp7T5p.png,11.1,4,3,,https://i.imgur.com/UEphgLl.png,Bi,Pipe And Cistern,A,B,C,D,Maths,2,Kiran Maths,ssc
40,https://i.imgur.com/Atmpvqw.png,11.1,"2,3",1,,https://i.imgur.com/RmZOVBx.png,Bi,Pipe And Cistern,A,B,C,D,Maths,3,Kiran Maths,ssc
41,https://i.imgur.com/MRzIbD5.png,11.1,3,2,,https://i.imgur.com/r1jXIKJ.png,Bi,Pipe And Cistern,A,B,C,D,Maths,4,Kiran Maths,ssc
42,https://i.imgur.com/VpDKknB.png,11.1,"2,3",4,,https://i.imgur.com/foDmNJw.png,Bi,Pipe And Cistern,A,B,C,D,Maths,6,Kiran Maths,ssc
43,https://i.imgur.com/MQ8q2af.png,11.1,8,2,,https://i.imgur.com/5qYeNqZ.png,Bi,Pipe And Cistern,A,B,C,D,Maths,7,Kiran Maths,ssc
44,https://i.imgur.com/kAKhOnn.png,11.1,4,2,,https://i.imgur.com/kizXUCO.png,Bi,Pipe And Cistern,A,B,C,D,Maths,8,Kiran Maths,ssc
45,https://i.imgur.com/MLoUuFV.png,11.1,7,2,,https://i.imgur.com/ECQCJhY.png,Bi,Pipe And Cistern,A,B,C,D,Maths,10,Kiran Maths,ssc
46,https://i.imgur.com/2SjL9xq.png,11.1,4,2,,https://i.imgur.com/zfNt3xy.png,Bi,Pipe And Cistern,A,B,C,D,Maths,11,Kiran Maths,ssc
47,https://i.imgur.com/6HHmnaa.png,11.1,3,4,,https://i.imgur.com/RIHe4SP.png,Bi,Pipe And Cistern,A,B,C,D,Maths,12,Kiran Maths,ssc
48,https://i.imgur.com/VOZ6Nrf.png,11.1,"2,3",4,,https://i.imgur.com/Lp1jcws.png,Bi,Pipe And Cistern,A,B,C,D,Maths,14,Kiran Maths,ssc
49,https://i.imgur.com/gxDi25q.png,11.1,"2,6",3,,https://i.imgur.com/wQ47quN.png,Bi,Pipe And Cistern,A,B,C,D,Maths,15,Kiran Maths,ssc
50,https://i.imgur.com/28nJ5dq.png,11.1,2,4,,https://i.imgur.com/bbZD2nU.png,Bi,Pipe And Cistern,A,B,C,D,Maths,16,Kiran Maths,ssc
51,https://i.imgur.com/geyl3rE.png,11.1,7,4,,https://i.imgur.com/6E6cevC.png,Bi,Pipe And Cistern,A,B,C,D,Maths,17,Kiran Maths,ssc
52,https://i.imgur.com/XKt3s1T.png,11.1,2,1,,https://i.imgur.com/9gIpiMv.png,Bi,Pipe And Cistern,A,B,C,D,Maths,18,Kiran Maths,ssc
53,https://i.imgur.com/azrv6t2.png,11.1,7,1,,https://i.imgur.com/zeWkjt5.png,Bi,Pipe And Cistern,A,B,C,D,Maths,19,Kiran Maths,ssc
54,https://i.imgur.com/j4jSQhK.png,11.1,7,3,,https://i.imgur.com/foyzS6o.png,Bi,Pipe And Cistern,A,B,C,D,Maths,20,Kiran Maths,ssc
55,https://i.imgur.com/G5yCMaI.png,11.1,2,2,,https://i.imgur.com/eHr4tpe.png,Bi,Pipe And Cistern,A,B,C,D,Maths,21,Kiran Maths,ssc
56,https://i.imgur.com/kydi11P.png,11.1,"2,3",1,,https://i.imgur.com/AiYT2Gm.png,Bi,Pipe And Cistern,A,B,C,D,Maths,23,Kiran Maths,ssc
57,https://i.imgur.com/UvwkE22.png,11.1,4,2,,https://i.imgur.com/xwg5joS.png,Bi,Pipe And Cistern,A,B,C,D,Maths,24,Kiran Maths,ssc
0,https://i.imgur.com/0EEhhGA.png,24.1,1,2,,https://i.imgur.com/mUdgTKe.png,Bi,Compound Interest,A,B,C,D,Maths,1,Kiran Maths,ssc
1,https://i.imgur.com/zZ7PnNA.png,24.1,1,3,,https://i.imgur.com/wEgjVAd.png,Bi,Compound Interest,A,B,C,D,Maths,2,Kiran Maths,ssc
2,https://i.imgur.com/CLiaEAA.png,24.1,2,3,,https://i.imgur.com/mrdle50.png,Bi,Compound Interest,A,B,C,D,Maths,3,Kiran Maths,ssc
3,https://i.imgur.com/Y4aC7Aj.png,24.1,3,2,,https://i.imgur.com/wlgIYdW.png,Bi,Compound Interest,A,B,C,D,Maths,4,Kiran Maths,ssc
4,https://i.imgur.com/Hwsm4RG.png,24.1,1,3,,https://i.imgur.com/LxnLkG7.png,Bi,Compound Interest,A,B,C,D,Maths,5,Kiran Maths,ssc
5,https://i.imgur.com/vkln0aS.png,24.1,4,2,,https://i.imgur.com/EXIiGXF.png,Bi,Compound Interest,A,B,C,D,Maths,6,Kiran Maths,ssc
6,https://i.imgur.com/AUVWRlJ.png,24.1,4,1,,https://i.imgur.com/q3Ucuq4.png,Bi,Compound Interest,A,B,C,D,Maths,7,Kiran Maths,ssc
7,https://i.imgur.com/HzP8Y9B.png,24.1,3,1,,https://i.imgur.com/a8Bk0hB.png,Bi,Compound Interest,A,B,C,D,Maths,8,Kiran Maths,ssc
8,https://i.imgur.com/jilYoOF.png,24.1,1,3,,https://i.imgur.com/8QsNkaA.png,Bi,Compound Interest,A,B,C,D,Maths,9,Kiran Maths,ssc
9,https://i.imgur.com/KVSvWS5.png,24.1,1,1,,https://i.imgur.com/9xxvy6P.png,Bi,Compound Interest,A,B,C,D,Maths,10,Kiran Maths,ssc
10,https://i.imgur.com/1ap5SjY.png,24.1,3,3,,https://i.imgur.com/Eegwadq.png,Bi,Compound Interest,A,B,C,D,Maths,11,Kiran Maths,ssc
11,https://i.imgur.com/E928TwP.png,24.1,3,1,,https://i.imgur.com/0DmbKIv.png,Bi,Compound Interest,A,B,C,D,Maths,12,Kiran Maths,ssc
12,https://i.imgur.com/FP8BfOl.png,24.1,3,3,,https://i.imgur.com/8VHbc7D.png,Bi,Compound Interest,A,B,C,D,Maths,13,Kiran Maths,ssc
13,https://i.imgur.com/mXXSvhK.png,24.1,3,3,,https://i.imgur.com/gHJa0eA.png,Bi,Compound Interest,A,B,C,D,Maths,14,Kiran Maths,ssc
14,https://i.imgur.com/TJvvQH9.png,24.1,1,1,,https://i.imgur.com/0EwNq9F.png,Bi,Compound Interest,A,B,C,D,Maths,15,Kiran Maths,ssc
15,https://i.imgur.com/6fowLTy.png,24.1,1,4,,https://i.imgur.com/bXoPBuH.png,Bi,Compound Interest,A,B,C,D,Maths,16,Kiran Maths,ssc
16,https://i.imgur.com/5QscpP4.png,24.1,1,2,,https://i.imgur.com/VSPHngR.png,Bi,Compound Interest,A,B,C,D,Maths,17,Kiran Maths,ssc
17,https://i.imgur.com/TiRUMMb.png,24.1,1,1,,https://i.imgur.com/qZ9jeNz.png,Bi,Compound Interest,A,B,C,D,Maths,19,Kiran Maths,ssc
18,https://i.imgur.com/qeT0X31.png,24.1,3,3,,https://i.imgur.com/tQ0pK9X.png,Bi,Compound Interest,A,B,C,D,Maths,20,Kiran Maths,ssc
19,https://i.imgur.com/KXNXwWu.png,24.1,1,1,,https://i.imgur.com/f1WcawS.png,Bi,Compound Interest,A,B,C,D,Maths,21,Kiran Maths,ssc
20,https://i.imgur.com/8Bzigrt.png,24.1,3,3,,https://i.imgur.com/bxUeZe3.png,Bi,Compound Interest,A,B,C,D,Maths,22,Kiran Maths,ssc
21,https://i.imgur.com/3AQKrOn.png,24.1,1,3,,https://i.imgur.com/Yp68k5u.png,Bi,Compound Interest,A,B,C,D,Maths,23,Kiran Maths,ssc
22,https://i.imgur.com/1gqLuXt.png,24.1,1,1,,https://i.imgur.com/vOHQE21.png,Bi,Compound Interest,A,B,C,D,Maths,24,Kiran Maths,ssc
23,https://i.imgur.com/cHnc4gs.png,24.1,"5,1",2,,https://i.imgur.com/Swhibjo.png,Bi,Compound Interest,A,B,C,D,Maths,25,Kiran Maths,ssc
24,https://i.imgur.com/xn2okmp.png,24.1,1,2,,https://i.imgur.com/KCrzwZc.png,Bi,Compound Interest,A,B,C,D,Maths,26,Kiran Maths,ssc
25,https://i.imgur.com/nLgrlsG.png,24.1,3,3,,https://i.imgur.com/EmWSefy.png,Bi,Compound Interest,A,B,C,D,Maths,27,Kiran Maths,ssc
26,https://i.imgur.com/iIyJDrW.png,24.1,1,4,,https://i.imgur.com/zpN9r3e.png,Bi,Compound Interest,A,B,C,D,Maths,28,Kiran Maths,ssc
27,https://i.imgur.com/Agztf5A.png,24.1,1,2,,https://i.imgur.com/akjbqAH.png,Bi,Compound Interest,A,B,C,D,Maths,1,Kiran Maths,ssc
28,https://i.imgur.com/zOLKKJn.png,24.1,"3,5",3,,https://i.imgur.com/zr7t7eD.png,Bi,Compound Interest,A,B,C,D,Maths,2,Kiran Maths,ssc
29,https://i.imgur.com/FDrtdle.png,24.1,1,2,,https://i.imgur.com/iM1vYcP.png,Bi,Compound Interest,A,B,C,D,Maths,3,Kiran Maths,ssc
30,https://i.imgur.com/cxVovpr.png,24.1,1,1,,https://i.imgur.com/5bxl9Yi.png,Bi,Compound Interest,A,B,C,D,Maths,4,Kiran Maths,ssc
31,https://i.imgur.com/mkHfs8p.png,24.1,1,2,,https://i.imgur.com/Bl05COh.png,Bi,Compound Interest,A,B,C,D,Maths,5,Kiran Maths,ssc
32,https://i.imgur.com/teEO5qW.png,24.1,1,3,,https://i.imgur.com/ZHqDHiu.png,Bi,Compound Interest,A,B,C,D,Maths,6,Kiran Maths,ssc
33,https://i.imgur.com/Vx5sSMC.png,24.1,1,4,,https://i.imgur.com/rUgk8op.png,Bi,Compound Interest,A,B,C,D,Maths,7,Kiran Maths,ssc
34,https://i.imgur.com/nayBAS5.png,24.1,1,2,,https://i.imgur.com/gojIOZE.png,Bi,Compound Interest,A,B,C,D,Maths,8,Kiran Maths,ssc
35,https://i.imgur.com/ncfpUIO.png,24.1,"3,5",1,,https://i.imgur.com/QI7hGrj.png,Bi,Compound Interest,A,B,C,D,Maths,1,Kiran Maths,ssc
36,https://i.imgur.com/n1KxbuN.png,24.1,"3,5",3,,https://i.imgur.com/LfGndLE.png,Bi,Compound Interest,A,B,C,D,Maths,2,Kiran Maths,ssc
37,https://i.imgur.com/edgrVTA.png,24.1,"3,5",4,,https://i.imgur.com/vfGcmVA.png,Bi,Compound Interest,A,B,C,D,Maths,3,Kiran Maths,ssc
38,https://i.imgur.com/zucP6P6.png,24.1,"3,5",3,,https://i.imgur.com/ZIp1JvT.png,Bi,Compound Interest,A,B,C,D,Maths,4,Kiran Maths,ssc
39,https://i.imgur.com/y1eywAS.png,24.1,"3,5",1,,https://i.imgur.com/stPgZGb.png,Bi,Compound Interest,A,B,C,D,Maths,5,Kiran Maths,ssc
40,https://i.imgur.com/9bYfiNh.png,24.1,"3,5",3,,https://i.imgur.com/YQ7UpLb.png,Bi,Compound Interest,A,B,C,D,Maths,6,Kiran Maths,ssc
41,https://i.imgur.com/wAfqDVO.png,24.1,"3,5",4,,https://i.imgur.com/wStCShr.png,Bi,Compound Interest,A,B,C,D,Maths,7,Kiran Maths,ssc
42,https://i.imgur.com/jgfPns9.png,24.1,"3,5",4,,https://i.imgur.com/1E3ZHpk.png,Bi,Compound Interest,A,B,C,D,Maths,8,Kiran Maths,ssc
43,https://i.imgur.com/5gV4wS3.png,24.1,"3,5",4,,https://i.imgur.com/J2kZ0h7.png,Bi,Compound Interest,A,B,C,D,Maths,9,Kiran Maths,ssc
44,https://i.imgur.com/H5GIRvY.png,24.1,"3,5",2,,https://i.imgur.com/KHElgD7.png,Bi,Compound Interest,A,B,C,D,Maths,10,Kiran Maths,ssc
45,https://i.imgur.com/U9wMWaL.png,24.1,"1,5",2,,https://i.imgur.com/itBFUS0.png,Bi,Compound Interest,A,B,C,D,Maths,11,Kiran Maths,ssc
46,https://i.imgur.com/RP1raqF.png,24.1,"1,5",3,,https://i.imgur.com/buNkfnZ.png,Bi,Compound Interest,A,B,C,D,Maths,12,Kiran Maths,ssc
47,https://i.imgur.com/8KGCMSg.png,24.1,"3,5",4,,https://i.imgur.com/xUB83t3.png,Bi,Compound Interest,A,B,C,D,Maths,13,Kiran Maths,ssc
48,https://i.imgur.com/4fXa4hr.png,24.1,"3,5",4,,https://i.imgur.com/n2FKzd9.png,Bi,Compound Interest,A,B,C,D,Maths,14,Kiran Maths,ssc
49,https://i.imgur.com/mX4V1vc.png,24.1,"3,5",1,,https://i.imgur.com/ovl2dJ2.png,Bi,Compound Interest,A,B,C,D,Maths,15,Kiran Maths,ssc
50,https://i.imgur.com/kodkvxZ.png,24.1,"3,5",1,,https://i.imgur.com/skJ2SnU.png,Bi,Compound Interest,A,B,C,D,Maths,16,Kiran Maths,ssc
51,https://i.imgur.com/Sgfr3ZJ.png,24.1,1,1,,https://i.imgur.com/ZK38rlE.png,Bi,Compound Interest,A,B,C,D,Maths,1,Kiran Maths,ssc
52,https://i.imgur.com/D0k6K8J.png,24.1,1,3,,https://i.imgur.com/KfskZ2I.png,Bi,Compound Interest,A,B,C,D,Maths,2,Kiran Maths,ssc
53,https://i.imgur.com/XPgvPoO.png,24.1,1,1,,https://i.imgur.com/1b9b10c.png,Bi,Compound Interest,A,B,C,D,Maths,3,Kiran Maths,ssc
54,https://i.imgur.com/Y0CDpYY.png,24.1,1,4,,https://i.imgur.com/thFzx6H.png,Bi,Compound Interest,A,B,C,D,Maths,4,Kiran Maths,ssc
55,https://i.imgur.com/skVESHt.png,24.1,"3,5",3,,https://i.imgur.com/iwoIX0Y.png,Bi,Compound Interest,A,B,C,D,Maths,5,Kiran Maths,ssc
56,https://i.imgur.com/h7u3hh0.png,24.1,1,2,,https://i.imgur.com/6lyvtpQ.png,Bi,Compound Interest,A,B,C,D,Maths,1,Kiran Maths,ssc
57,https://i.imgur.com/9H5HXSP.png,24.1,1,2,,https://i.imgur.com/IA3bknr.png,Bi,Compound Interest,A,B,C,D,Maths,2,Kiran Maths,ssc
58,https://i.imgur.com/XUTy55i.png,24.1,1,2,,https://i.imgur.com/mpATSWn.png,Bi,Compound Interest,A,B,C,D,Maths,3,Kiran Maths,ssc
59,https://i.imgur.com/nmgjiZH.png,24.1,5,3,,https://i.imgur.com/T3FH5pv.png,Bi,Compound Interest,A,B,C,D,Maths,4,Kiran Maths,ssc
60,https://i.imgur.com/ItbujHE.png,24.1,3,2,,https://i.imgur.com/wR7hTk6.png,Bi,Compound Interest,A,B,C,D,Maths,1,Kiran Maths,ssc
61,https://i.imgur.com/WzkvV6q.png,24.1,"3,5",4,,https://i.imgur.com/m9X2b8D.png,Bi,Compound Interest,A,B,C,D,Maths,3,Kiran Maths,ssc
62,https://i.imgur.com/jHxk3NG.png,24.1,1,1,,https://i.imgur.com/NirQj67.png,Bi,Compound Interest,A,B,C,D,Maths,4,Kiran Maths,ssc
63,https://i.imgur.com/81DAi4t.png,24.1,1,2,,https://i.imgur.com/kWiSO5q.png,Bi,Compound Interest,A,B,C,D,Maths,5,Kiran Maths,ssc
64,https://i.imgur.com/8Zu7OCj.png,24.1,3,4,,https://i.imgur.com/IUfGocw.png,Bi,Compound Interest,A,B,C,D,Maths,6,Kiran Maths,ssc
65,https://i.imgur.com/3wuJNGY.png,24.1,4,3,,https://i.imgur.com/bKQANMn.png,Bi,Compound Interest,A,B,C,D,Maths,7,Kiran Maths,ssc
66,https://i.imgur.com/9w3ptxI.png,24.1,1,2,,https://i.imgur.com/XiqgJ7k.png,Bi,Compound Interest,A,B,C,D,Maths,8,Kiran Maths,ssc
67,https://i.imgur.com/IBdxdvi.png,24.1,1,2,,,Bi,Compound Interest,A,B,C,D,Maths,1,Kiran Maths,ssc
68,https://i.imgur.com/62OviuH.png,24.1,1,3,,,Bi,Compound Interest,A,B,C,D,Maths,2,Kiran Maths,ssc
69,https://i.imgur.com/jh2eziy.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,3,Kiran Maths,ssc
70,https://i.imgur.com/ZocY4Mv.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,4,Kiran Maths,ssc
71,https://i.imgur.com/Ivwa95H.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,5,Kiran Maths,ssc
