,QuestionLink,category,correct,lang,optA,optB,optC,optD,sectionType,sl.no,sources,usedFor
284,https://i.imgur.com/LNPwFh5.png,3.1,b,Hindi,A,B,C,D,gk,32,INDIAN_ECONOMY,GROUP_D
285,https://i.imgur.com/7kSkvo8.png,3.1,b,Hindi,A,B,C,D,gk,33,INDIAN_ECONOMY,GROUP_D
286,https://i.imgur.com/dyZ54Dq.png,3.1,b,Hindi,A,B,C,D,gk,34,INDIAN_ECONOMY,GROUP_D
287,https://i.imgur.com/jGs3TCd.png,3.1,b,Hindi,A,B,C,D,gk,35,INDIAN_ECONOMY,GROUP_D
288,https://i.imgur.com/SsdJwOx.png,3.1,b,Hindi,A,B,C,D,gk,36,INDIAN_ECONOMY,GROUP_D
289,https://i.imgur.com/NKKBr5l.png,3.1,c,Hindi,A,B,C,D,gk,37,INDIAN_ECONOMY,GROUP_D
290,https://i.imgur.com/4EwQjfN.png,3.1,a,Hindi,A,B,C,D,gk,38,INDIAN_ECONOMY,GROUP_D
291,https://i.imgur.com/sDGVbT8.png,3.1,b,Hindi,A,B,C,D,gk,40,INDIAN_ECONOMY,GROUP_D
292,https://i.imgur.com/iYut5VK.png,3.1,d,Hindi,A,B,C,D,gk,41,INDIAN_ECONOMY,GROUP_D
293,https://i.imgur.com/5mcdf6Y.png,3.1,d,Hindi,A,B,C,D,gk,42,INDIAN_ECONOMY,GROUP_D
294,https://i.imgur.com/IKeuF1l.png,3.1,b,Hindi,A,B,C,D,gk,43,INDIAN_ECONOMY,GROUP_D
295,https://i.imgur.com/UDsL2d6.png,3.1,b,Hindi,A,B,C,D,gk,44,INDIAN_ECONOMY,GROUP_D
296,https://i.imgur.com/VTigpwS.png,3.1,d,Hindi,A,B,C,D,gk,45,INDIAN_ECONOMY,GROUP_D
297,https://i.imgur.com/aUa6wIL.png,3.1,d,Hindi,A,B,C,D,gk,46,INDIAN_ECONOMY,GROUP_D
298,https://i.imgur.com/tjJgHtX.png,3.1,d,Hindi,A,B,C,D,gk,47,INDIAN_ECONOMY,GROUP_D
299,https://i.imgur.com/BfXm58Z.png,3.1,d,Hindi,A,B,C,D,gk,49,INDIAN_ECONOMY,GROUP_D
300,https://i.imgur.com/Fvzej5t.png,3.1,d,Hindi,A,B,C,D,gk,50,INDIAN_ECONOMY,GROUP_D
301,https://i.imgur.com/G48Tl3w.png,3.1,c,Hindi,A,B,C,D,gk,51,INDIAN_ECONOMY,GROUP_D
302,https://i.imgur.com/Kohti9g.png,3.1,b,Hindi,A,B,C,D,gk,53,INDIAN_ECONOMY,GROUP_D
303,https://i.imgur.com/IUZ7bmZ.png,3.1,c,Hindi,A,B,C,D,gk,54,INDIAN_ECONOMY,GROUP_D
304,https://i.imgur.com/gFZTlyZ.png,3.1,c,Hindi,A,B,C,D,gk,55,INDIAN_ECONOMY,GROUP_D
305,https://i.imgur.com/aiPtI7y.png,3.1,a,Hindi,A,B,C,D,gk,56,INDIAN_ECONOMY,GROUP_D
306,https://i.imgur.com/6gh0W5n.png,3.1,a,Hindi,A,B,C,D,gk,57,INDIAN_ECONOMY,GROUP_D
307,https://i.imgur.com/O4oRqqY.png,3.1,a,Hindi,A,B,C,D,gk,58,INDIAN_ECONOMY,GROUP_D
308,https://i.imgur.com/XI0fuWd.png,3.1,c,Hindi,A,B,C,D,gk,59,INDIAN_ECONOMY,GROUP_D
309,https://i.imgur.com/Cq57pL2.png,3.1,d,Hindi,A,B,C,D,gk,60,INDIAN_ECONOMY,GROUP_D
310,https://i.imgur.com/9jiFAlc.png,3.1,d,Hindi,A,B,C,D,gk,61,INDIAN_ECONOMY,GROUP_D
311,https://i.imgur.com/2427IyC.png,3.1,d,Hindi,A,B,C,D,gk,62,INDIAN_ECONOMY,GROUP_D
312,https://i.imgur.com/uHgWNO3.png,3.1,b,Hindi,A,B,C,D,gk,64,INDIAN_ECONOMY,GROUP_D
313,https://i.imgur.com/oAp8LjX.png,3.1,d,Hindi,A,B,C,D,gk,65,INDIAN_ECONOMY,GROUP_D
314,https://i.imgur.com/rQQ6Xc6.png,3.1,c,Hindi,A,B,C,D,gk,66,INDIAN_ECONOMY,GROUP_D
315,https://i.imgur.com/Mhiktvc.png,3.1,d,Hindi,A,B,C,D,gk,67,INDIAN_ECONOMY,GROUP_D
316,https://i.imgur.com/wulAgbK.png,3.1,d,Hindi,A,B,C,D,gk,68,INDIAN_ECONOMY,GROUP_D
317,https://i.imgur.com/xCnUIUQ.png,3.1,c,Hindi,A,B,C,D,gk,69,INDIAN_ECONOMY,GROUP_D
318,https://i.imgur.com/hBDCGOu.png,3.1,a,Hindi,A,B,C,D,gk,70,INDIAN_ECONOMY,GROUP_D
319,https://i.imgur.com/5uUjWL7.png,3.1,d,Hindi,A,B,C,D,gk,71,INDIAN_ECONOMY,GROUP_D
320,https://i.imgur.com/qAPp5dV.png,3.1,b,Hindi,A,B,C,D,gk,72,INDIAN_ECONOMY,GROUP_D
321,https://i.imgur.com/GSjIyhY.png,3.1,c,Hindi,A,B,C,D,gk,73,INDIAN_ECONOMY,GROUP_D
322,https://i.imgur.com/mWIgCE3.png,3.1,b,Hindi,A,B,C,D,gk,74,INDIAN_ECONOMY,GROUP_D
323,https://i.imgur.com/vJEbNa2.png,3.1,b,Hindi,A,B,C,D,gk,75,INDIAN_ECONOMY,GROUP_D
324,https://i.imgur.com/XQdjfIo.png,3.1,d,Hindi,A,B,C,D,gk,76,INDIAN_ECONOMY,GROUP_D
325,https://i.imgur.com/VDYvuN7.png,3.1,a,Hindi,A,B,C,D,gk,77,INDIAN_ECONOMY,GROUP_D
326,https://i.imgur.com/eCph5yL.png,3.1,d,Hindi,A,B,C,D,gk,78,INDIAN_ECONOMY,GROUP_D
327,https://i.imgur.com/XevL3tV.png,3.1,d,Hindi,A,B,C,D,gk,79,INDIAN_ECONOMY,GROUP_D
328,https://i.imgur.com/bycpFtV.png,3.1,a,Hindi,A,B,C,D,gk,80,INDIAN_ECONOMY,GROUP_D
329,https://i.imgur.com/a3VyiIU.png,3.1,c,Hindi,A,B,C,D,gk,81,INDIAN_ECONOMY,GROUP_D
330,https://i.imgur.com/dEyya4F.png,3.1,d,Hindi,A,B,C,D,gk,82,INDIAN_ECONOMY,GROUP_D
331,https://i.imgur.com/r04e75W.png,3.1,c,Hindi,A,B,C,D,gk,83,INDIAN_ECONOMY,GROUP_D
332,https://i.imgur.com/gdrQJKA.png,3.1,d,Hindi,A,B,C,D,gk,85,INDIAN_ECONOMY,GROUP_D
333,https://i.imgur.com/fPjVLVB.png,3.1,c,Hindi,A,B,C,D,gk,86,INDIAN_ECONOMY,GROUP_D
334,https://i.imgur.com/lG8F0SU.png,3.1,a,Hindi,A,B,C,D,gk,87,INDIAN_ECONOMY,GROUP_D
335,https://i.imgur.com/N2C0Ypy.png,3.1,a,Hindi,A,B,C,D,gk,88,INDIAN_ECONOMY,GROUP_D
336,https://i.imgur.com/dXJbAYE.png,3.1,b,Hindi,A,B,C,D,gk,89,INDIAN_ECONOMY,GROUP_D
337,https://i.imgur.com/4NvCekz.png,3.1,b,Hindi,A,B,C,D,gk,90,INDIAN_ECONOMY,GROUP_D
338,https://i.imgur.com/2gf2SiR.png,3.1,b,Hindi,A,B,C,D,gk,91,INDIAN_ECONOMY,GROUP_D
339,https://i.imgur.com/OGPuGSf.png,3.1,a,Hindi,A,B,C,D,gk,92,INDIAN_ECONOMY,GROUP_D
340,https://i.imgur.com/uz3VkkM.png,3.1,d,Hindi,A,B,C,D,gk,93,INDIAN_ECONOMY,GROUP_D
341,https://i.imgur.com/dUjJ9CO.png,3.1,c,Hindi,A,B,C,D,gk,94,INDIAN_ECONOMY,GROUP_D
342,https://i.imgur.com/q1wCkO6.png,3.1,c,Hindi,A,B,C,D,gk,95,INDIAN_ECONOMY,GROUP_D
343,https://i.imgur.com/i0KFUXF.png,3.1,c,Hindi,A,B,C,D,gk,96,INDIAN_ECONOMY,GROUP_D
344,https://i.imgur.com/qPGKnO9.png,3.1,c,Hindi,A,B,C,D,gk,97,INDIAN_ECONOMY,GROUP_D
345,https://i.imgur.com/FYF8Pr8.png,3.1,c,Hindi,A,B,C,D,gk,98,INDIAN_ECONOMY,GROUP_D
346,https://i.imgur.com/9C7XTOu.png,3.1,c,Hindi,A,B,C,D,gk,99,INDIAN_ECONOMY,GROUP_D
347,https://i.imgur.com/aC9YxH6.png,3.1,a,Hindi,A,B,C,D,gk,100,INDIAN_ECONOMY,GROUP_D
348,https://i.imgur.com/EqHYTOZ.png,3.1,a,Hindi,A,B,C,D,gk,101,INDIAN_ECONOMY,GROUP_D
349,https://i.imgur.com/ES4cLcX.png,3.1,a,Hindi,A,B,C,D,gk,102,INDIAN_ECONOMY,GROUP_D
350,https://i.imgur.com/tO8dUFS.png,3.1,b,Hindi,A,B,C,D,gk,103,INDIAN_ECONOMY,GROUP_D
351,https://i.imgur.com/be92pSQ.png,3.1,a,Hindi,A,B,C,D,gk,104,INDIAN_ECONOMY,GROUP_D
352,https://i.imgur.com/SzWUXhb.png,3.1,b,Hindi,A,B,C,D,gk,105,INDIAN_ECONOMY,GROUP_D
353,https://i.imgur.com/CBfn4vo.png,3.1,d,Hindi,A,B,C,D,gk,106,INDIAN_ECONOMY,GROUP_D
354,https://i.imgur.com/29cv94U.png,3.1,b,Hindi,A,B,C,D,gk,107,INDIAN_ECONOMY,GROUP_D
355,https://i.imgur.com/cTyo1iF.png,3.1,d,Hindi,A,B,C,D,gk,108,INDIAN_ECONOMY,GROUP_D
356,https://i.imgur.com/VbMX0aU.png,3.1,b,Hindi,A,B,C,D,gk,109,INDIAN_ECONOMY,GROUP_D
357,https://i.imgur.com/L1YVgSP.png,3.1,c,Hindi,A,B,C,D,gk,110,INDIAN_ECONOMY,GROUP_D
358,https://i.imgur.com/pREubuu.png,3.1,b,Hindi,A,B,C,D,gk,1,INDIAN_ECONOMY,GROUP_D
359,https://i.imgur.com/ubkEphl.png,3.1,b,Hindi,A,B,C,D,gk,2,INDIAN_ECONOMY,GROUP_D
360,https://i.imgur.com/PT4W0xj.png,3.1,b,Hindi,A,B,C,D,gk,3,INDIAN_ECONOMY,GROUP_D
361,https://i.imgur.com/nPO6nbQ.png,3.1,a,Hindi,A,B,C,D,gk,4,INDIAN_ECONOMY,GROUP_D
362,https://i.imgur.com/mXgxlvX.png,3.1,b,Hindi,A,B,C,D,gk,6,INDIAN_ECONOMY,GROUP_D
363,https://i.imgur.com/oI04DKO.png,3.1,d,Hindi,A,B,C,D,gk,7,INDIAN_ECONOMY,GROUP_D
364,https://i.imgur.com/GoE9rF2.png,3.1,c,Hindi,A,B,C,D,gk,8,INDIAN_ECONOMY,GROUP_D
365,https://i.imgur.com/AlAWeuY.png,3.1,d,Hindi,A,B,C,D,gk,9,INDIAN_ECONOMY,GROUP_D
366,https://i.imgur.com/Mir8iWT.png,3.1,b,Hindi,A,B,C,D,gk,10,INDIAN_ECONOMY,GROUP_D
367,https://i.imgur.com/SFcZXJ2.png,3.1,a,Hindi,A,B,C,D,gk,11,INDIAN_ECONOMY,GROUP_D
368,https://i.imgur.com/06hCKMW.png,3.1,d,Hindi,A,B,C,D,gk,12,INDIAN_ECONOMY,GROUP_D
369,https://i.imgur.com/zMTbpnm.png,3.1,b,Hindi,A,B,C,D,gk,13,INDIAN_ECONOMY,GROUP_D
370,https://i.imgur.com/JHjFkNz.png,3.1,b,Hindi,A,B,C,D,gk,14,INDIAN_ECONOMY,GROUP_D
371,https://i.imgur.com/m1KGW29.png,3.1,c,Hindi,A,B,C,D,gk,15,INDIAN_ECONOMY,GROUP_D
372,https://i.imgur.com/Ovo4n9x.png,3.1,b,Hindi,A,B,C,D,gk,16,INDIAN_ECONOMY,GROUP_D
373,https://i.imgur.com/DWUb77D.png,3.1,b,Hindi,A,B,C,D,gk,17,INDIAN_ECONOMY,GROUP_D
374,https://i.imgur.com/EncqpvW.png,3.1,c,Hindi,A,B,C,D,gk,18,INDIAN_ECONOMY,GROUP_D
375,https://i.imgur.com/7eQwddX.png,3.1,b,Hindi,A,B,C,D,gk,19,INDIAN_ECONOMY,GROUP_D
376,https://i.imgur.com/OuRThPh.png,3.1,c,Hindi,A,B,C,D,gk,20,INDIAN_ECONOMY,GROUP_D
377,https://i.imgur.com/pDC6I5t.png,3.1,b,Hindi,A,B,C,D,gk,21,INDIAN_ECONOMY,GROUP_D
378,https://i.imgur.com/FVQTkAV.png,3.1,b,Hindi,A,B,C,D,gk,22,INDIAN_ECONOMY,GROUP_D
379,https://i.imgur.com/TuLrj4j.png,3.1,b,Hindi,A,B,C,D,gk,24,INDIAN_ECONOMY,GROUP_D
380,https://i.imgur.com/do1itAd.png,3.1,c,Hindi,A,B,C,D,gk,25,INDIAN_ECONOMY,GROUP_D
381,https://i.imgur.com/DOpHNVG.png,3.1,a,Hindi,A,B,C,D,gk,26,INDIAN_ECONOMY,GROUP_D
382,https://i.imgur.com/vJ5hHwm.png,3.1,a,Hindi,A,B,C,D,gk,28,INDIAN_ECONOMY,GROUP_D
383,https://i.imgur.com/3D9eab4.png,3.1,a,Hindi,A,B,C,D,gk,29,INDIAN_ECONOMY,GROUP_D
384,https://i.imgur.com/CgaGN2I.png,3.1,c,Hindi,A,B,C,D,gk,30,INDIAN_ECONOMY,GROUP_D
385,https://i.imgur.com/ooD1Qaf.png,3.1,d,Hindi,A,B,C,D,gk,31,INDIAN_ECONOMY,GROUP_D
386,https://i.imgur.com/omwToQM.png,3.1,d,Hindi,A,B,C,D,gk,32,INDIAN_ECONOMY,GROUP_D
387,https://i.imgur.com/yUKXY7z.png,3.1,c,Hindi,A,B,C,D,gk,33,INDIAN_ECONOMY,GROUP_D
388,https://i.imgur.com/LvcFNmL.png,3.1,b,Hindi,A,B,C,D,gk,34,INDIAN_ECONOMY,GROUP_D
389,https://i.imgur.com/woYxmit.png,3.1,c,Hindi,A,B,C,D,gk,35,INDIAN_ECONOMY,GROUP_D
390,https://i.imgur.com/JCWUJ3B.png,3.1,b,Hindi,A,B,C,D,gk,36,INDIAN_ECONOMY,GROUP_D
391,https://i.imgur.com/a6aFt72.png,3.1,b,Hindi,A,B,C,D,gk,37,INDIAN_ECONOMY,GROUP_D
392,https://i.imgur.com/sEDXgfY.png,3.1,c,Hindi,A,B,C,D,gk,38,INDIAN_ECONOMY,GROUP_D
393,https://i.imgur.com/seB5Tsn.png,3.1,c,Hindi,A,B,C,D,gk,39,INDIAN_ECONOMY,GROUP_D
394,https://i.imgur.com/vtXRV6t.png,3.1,c,Hindi,A,B,C,D,gk,40,INDIAN_ECONOMY,GROUP_D
395,https://i.imgur.com/RK3wpSP.png,3.1,b,Hindi,A,B,C,D,gk,41,INDIAN_ECONOMY,GROUP_D
396,https://i.imgur.com/DpCMAwJ.png,3.1,c,Hindi,A,B,C,D,gk,42,INDIAN_ECONOMY,GROUP_D
397,https://i.imgur.com/M0ct85w.png,3.1,d,Hindi,A,B,C,D,gk,43,INDIAN_ECONOMY,GROUP_D
398,https://i.imgur.com/n55pDCb.png,3.1,b,Hindi,A,B,C,D,gk,44,INDIAN_ECONOMY,GROUP_D
399,https://i.imgur.com/lW5RHIb.png,3.1,b,Hindi,A,B,C,D,gk,45,INDIAN_ECONOMY,GROUP_D
400,https://i.imgur.com/PxaoGar.png,3.1,a,Hindi,A,B,C,D,gk,1,INDIAN_ECONOMY,GROUP_D
401,https://i.imgur.com/EHnfE3W.png,3.1,a,Hindi,A,B,C,D,gk,2,INDIAN_ECONOMY,GROUP_D
402,https://i.imgur.com/JmsRDGO.png,3.1,a,Hindi,A,B,C,D,gk,3,INDIAN_ECONOMY,GROUP_D
403,https://i.imgur.com/JO6yYdm.png,3.1,b,Hindi,A,B,C,D,gk,4,INDIAN_ECONOMY,GROUP_D
404,https://i.imgur.com/RXtgRj0.png,3.1,b,Hindi,A,B,C,D,gk,5,INDIAN_ECONOMY,GROUP_D
405,https://i.imgur.com/d7coDUS.png,3.1,d,Hindi,A,B,C,D,gk,6,INDIAN_ECONOMY,GROUP_D
406,https://i.imgur.com/VmG2U7S.png,3.1,b,Hindi,A,B,C,D,gk,8,INDIAN_ECONOMY,GROUP_D
407,https://i.imgur.com/glxpsfJ.png,3.1,b,Hindi,A,B,C,D,gk,9,INDIAN_ECONOMY,GROUP_D
408,https://i.imgur.com/0GCciTh.png,3.1,d,Hindi,A,B,C,D,gk,10,INDIAN_ECONOMY,GROUP_D
409,https://i.imgur.com/pIMUct0.png,3.1,d,Hindi,A,B,C,D,gk,11,INDIAN_ECONOMY,GROUP_D
410,https://i.imgur.com/N1T8Bf4.png,3.1,a,Hindi,A,B,C,D,gk,12,INDIAN_ECONOMY,GROUP_D
411,https://i.imgur.com/tzTmmvv.png,3.1,a,Hindi,A,B,C,D,gk,13,INDIAN_ECONOMY,GROUP_D
412,https://i.imgur.com/PfgqnbH.png,3.1,b,Hindi,A,B,C,D,gk,14,INDIAN_ECONOMY,GROUP_D
413,https://i.imgur.com/EFUEZGY.png,3.1,b,Hindi,A,B,C,D,gk,15,INDIAN_ECONOMY,GROUP_D
414,https://i.imgur.com/oQIYnx9.png,3.1,c,Hindi,A,B,C,D,gk,16,INDIAN_ECONOMY,GROUP_D
415,https://i.imgur.com/KfItmjB.png,3.1,d,Hindi,A,B,C,D,gk,17,INDIAN_ECONOMY,GROUP_D
416,https://i.imgur.com/ixhLrb5.png,3.1,b,Hindi,A,B,C,D,gk,18,INDIAN_ECONOMY,GROUP_D
417,https://i.imgur.com/1tXDFq8.png,3.1,a,Hindi,A,B,C,D,gk,19,INDIAN_ECONOMY,GROUP_D
418,https://i.imgur.com/NZgCnb6.png,3.1,b,Hindi,A,B,C,D,gk,20,INDIAN_ECONOMY,GROUP_D
419,https://i.imgur.com/Gt6C40d.png,3.1,a,Hindi,A,B,C,D,gk,21,INDIAN_ECONOMY,GROUP_D
420,https://i.imgur.com/BgJ0QTy.png,3.1,b,Hindi,A,B,C,D,gk,22,INDIAN_ECONOMY,GROUP_D
421,https://i.imgur.com/YRFrS5Q.png,3.1,c,Hindi,A,B,C,D,gk,23,INDIAN_ECONOMY,GROUP_D
422,https://i.imgur.com/kEqjHlc.png,3.1,b,Hindi,A,B,C,D,gk,25,INDIAN_ECONOMY,GROUP_D
423,https://i.imgur.com/Wr6t1kU.png,3.1,a,Hindi,A,B,C,D,gk,26,INDIAN_ECONOMY,GROUP_D
424,https://i.imgur.com/Z8j4HsT.png,3.1,b,Hindi,A,B,C,D,gk,27,INDIAN_ECONOMY,GROUP_D
425,https://i.imgur.com/AgEnDEI.png,3.1,a,Hindi,A,B,C,D,gk,28,INDIAN_ECONOMY,GROUP_D
426,https://i.imgur.com/BtIoK3r.png,3.1,c,Hindi,A,B,C,D,gk,29,INDIAN_ECONOMY,GROUP_D
427,https://i.imgur.com/K2ZMd0R.png,3.1,c,Hindi,A,B,C,D,gk,30,INDIAN_ECONOMY,GROUP_D
428,https://i.imgur.com/6iAVGza.png,3.1,b,Hindi,A,B,C,D,gk,31,INDIAN_ECONOMY,GROUP_D
429,https://i.imgur.com/MWeA0iO.png,3.1,d,Hindi,A,B,C,D,gk,32,INDIAN_ECONOMY,GROUP_D
430,https://i.imgur.com/5QmbNZb.png,3.1,a,Hindi,A,B,C,D,gk,33,INDIAN_ECONOMY,GROUP_D
431,https://i.imgur.com/5Ho7xW1.png,3.1,d,Hindi,A,B,C,D,gk,34,INDIAN_ECONOMY,GROUP_D
432,https://i.imgur.com/fMFOjgf.png,3.1,d,Hindi,A,B,C,D,gk,35,INDIAN_ECONOMY,GROUP_D
433,https://i.imgur.com/fiM1I9K.png,3.1,a,Hindi,A,B,C,D,gk,36,INDIAN_ECONOMY,GROUP_D
434,https://i.imgur.com/KOsnnu1.png,3.1,a,Hindi,A,B,C,D,gk,37,INDIAN_ECONOMY,GROUP_D
435,https://i.imgur.com/b5vPzCg.png,3.1,b,Hindi,A,B,C,D,gk,38,INDIAN_ECONOMY,GROUP_D
436,https://i.imgur.com/T0BJ5Fo.png,3.1,d,Hindi,A,B,C,D,gk,39,INDIAN_ECONOMY,GROUP_D
437,https://i.imgur.com/a0iExJs.png,3.1,b,Hindi,A,B,C,D,gk,40,INDIAN_ECONOMY,GROUP_D
438,https://i.imgur.com/hQd5Wry.png,3.1,a,Hindi,A,B,C,D,gk,41,INDIAN_ECONOMY,GROUP_D
439,https://i.imgur.com/2rG4xwW.png,3.1,c,Hindi,A,B,C,D,gk,42,INDIAN_ECONOMY,GROUP_D
440,https://i.imgur.com/NtRxGhx.png,3.1,c,Hindi,A,B,C,D,gk,43,INDIAN_ECONOMY,GROUP_D
441,https://i.imgur.com/xx00a3r.png,3.1,c,Hindi,A,B,C,D,gk,44,INDIAN_ECONOMY,GROUP_D
442,https://i.imgur.com/AolUHhT.png,3.1,b,Hindi,A,B,C,D,gk,45,INDIAN_ECONOMY,GROUP_D
443,https://i.imgur.com/h2Rfbp1.png,3.1,c,Hindi,A,B,C,D,gk,47,INDIAN_ECONOMY,GROUP_D
444,https://i.imgur.com/UMihaHZ.png,3.1,d,Hindi,A,B,C,D,gk,48,INDIAN_ECONOMY,GROUP_D
445,https://i.imgur.com/1QiOoem.png,3.1,b,Hindi,A,B,C,D,gk,49,INDIAN_ECONOMY,GROUP_D
446,https://i.imgur.com/qz9J8bO.png,3.1,d,Hindi,A,B,C,D,gk,50,INDIAN_ECONOMY,GROUP_D
447,https://i.imgur.com/M1qTIIJ.png,3.1,b,Hindi,A,B,C,D,gk,51,INDIAN_ECONOMY,GROUP_D
448,https://i.imgur.com/U06PBSI.png,3.1,d,Hindi,A,B,C,D,gk,52,INDIAN_ECONOMY,GROUP_D
449,https://i.imgur.com/P6W2wlA.png,3.1,c,Hindi,A,B,C,D,gk,54,INDIAN_ECONOMY,GROUP_D
450,https://i.imgur.com/DSPtIV0.png,3.1,a,Hindi,A,B,C,D,gk,55,INDIAN_ECONOMY,GROUP_D
451,https://i.imgur.com/asJVrt4.png,3.1,b,Hindi,A,B,C,D,gk,56,INDIAN_ECONOMY,GROUP_D
452,https://i.imgur.com/bAo0UP3.png,3.1,a,Hindi,A,B,C,D,gk,57,INDIAN_ECONOMY,GROUP_D
453,https://i.imgur.com/8hAkodC.png,3.1,d,Hindi,A,B,C,D,gk,58,INDIAN_ECONOMY,GROUP_D
454,https://i.imgur.com/cYoWXt6.png,3.1,c,Hindi,A,B,C,D,gk,59,INDIAN_ECONOMY,GROUP_D
455,https://i.imgur.com/jUUsQTL.png,3.1,b,Hindi,A,B,C,D,gk,60,INDIAN_ECONOMY,GROUP_D
456,https://i.imgur.com/PVlbhWI.png,3.1,c,Hindi,A,B,C,D,gk,62,INDIAN_ECONOMY,GROUP_D
457,https://i.imgur.com/54nClyv.png,3.1,c,Hindi,A,B,C,D,gk,63,INDIAN_ECONOMY,GROUP_D
458,https://i.imgur.com/3YgLG1Z.png,3.1,d,Hindi,A,B,C,D,gk,64,INDIAN_ECONOMY,GROUP_D
459,https://i.imgur.com/lOKr4hE.png,3.1,d,Hindi,A,B,C,D,gk,66,INDIAN_ECONOMY,GROUP_D
460,https://i.imgur.com/ebzJD7i.png,3.1,b,Hindi,A,B,C,D,gk,67,INDIAN_ECONOMY,GROUP_D
461,https://i.imgur.com/ziftEvN.png,3.1,b,Hindi,A,B,C,D,gk,68,INDIAN_ECONOMY,GROUP_D
462,https://i.imgur.com/kOP5duB.png,3.1,c,Hindi,A,B,C,D,gk,69,INDIAN_ECONOMY,GROUP_D
463,https://i.imgur.com/r6AhCD7.png,3.1,d,Hindi,A,B,C,D,gk,70,INDIAN_ECONOMY,GROUP_D
464,https://i.imgur.com/IsxxZpv.png,3.1,a,Hindi,A,B,C,D,gk,71,INDIAN_ECONOMY,GROUP_D
465,https://i.imgur.com/OtpA5Br.png,3.1,c,Hindi,A,B,C,D,gk,72,INDIAN_ECONOMY,GROUP_D
466,https://i.imgur.com/pTwOWNo.png,3.1,a,Hindi,A,B,C,D,gk,73,INDIAN_ECONOMY,GROUP_D
467,https://i.imgur.com/ebnxTW6.png,3.1,c,Hindi,A,B,C,D,gk,74,INDIAN_ECONOMY,GROUP_D
468,https://i.imgur.com/Vh9565n.png,3.1,d,Hindi,A,B,C,D,gk,75,INDIAN_ECONOMY,GROUP_D
469,https://i.imgur.com/4IvKt7l.png,3.1,c,Hindi,A,B,C,D,gk,76,INDIAN_ECONOMY,GROUP_D
470,https://i.imgur.com/UkMLoq4.png,3.1,d,Hindi,A,B,C,D,gk,77,INDIAN_ECONOMY,GROUP_D
471,https://i.imgur.com/AbYun7u.png,3.1,a,Hindi,A,B,C,D,gk,78,INDIAN_ECONOMY,GROUP_D
472,https://i.imgur.com/ol9cqio.png,3.1,d,Hindi,A,B,C,D,gk,80,INDIAN_ECONOMY,GROUP_D
473,https://i.imgur.com/2MB1hLQ.png,3.1,b,Hindi,A,B,C,D,gk,81,INDIAN_ECONOMY,GROUP_D
474,https://i.imgur.com/BwHc0cQ.png,3.1,b,Hindi,A,B,C,D,gk,82,INDIAN_ECONOMY,GROUP_D
475,https://i.imgur.com/RqEWyEN.png,3.1,b,Hindi,A,B,C,D,gk,84,INDIAN_ECONOMY,GROUP_D
476,https://i.imgur.com/ckrG4or.png,3.1,c,Hindi,A,B,C,D,gk,85,INDIAN_ECONOMY,GROUP_D
477,https://i.imgur.com/4jvyWqa.png,3.1,d,Hindi,A,B,C,D,gk,86,INDIAN_ECONOMY,GROUP_D
478,https://i.imgur.com/YdEzvtG.png,3.1,b,Hindi,A,B,C,D,gk,87,INDIAN_ECONOMY,GROUP_D
479,https://i.imgur.com/YjpreTc.png,3.1,c,Hindi,A,B,C,D,gk,88,INDIAN_ECONOMY,GROUP_D
480,https://i.imgur.com/5sBQ5sW.png,3.1,d,Hindi,A,B,C,D,gk,89,INDIAN_ECONOMY,GROUP_D
481,https://i.imgur.com/BfiEbwJ.png,3.1,b,Hindi,A,B,C,D,gk,90,INDIAN_ECONOMY,GROUP_D
482,https://i.imgur.com/y1Tex1l.png,3.1,a,Hindi,A,B,C,D,gk,91,INDIAN_ECONOMY,GROUP_D
483,https://i.imgur.com/3hySDaG.png,3.1,a,Hindi,A,B,C,D,gk,92,INDIAN_ECONOMY,GROUP_D
484,https://i.imgur.com/o3pRPPs.png,3.1,c,Hindi,A,B,C,D,gk,93,INDIAN_ECONOMY,GROUP_D
485,https://i.imgur.com/D78Ifxb.png,3.1,c,Hindi,A,B,C,D,gk,95,INDIAN_ECONOMY,GROUP_D
486,https://i.imgur.com/DmUwPLT.png,3.1,b,Hindi,A,B,C,D,gk,96,INDIAN_ECONOMY,GROUP_D
487,https://i.imgur.com/jpxAk9d.png,3.1,b,Hindi,A,B,C,D,gk,97,INDIAN_ECONOMY,GROUP_D
488,https://i.imgur.com/AYnS8Jk.png,3.1,a,Hindi,A,B,C,D,gk,98,INDIAN_ECONOMY,GROUP_D
489,https://i.imgur.com/0kxlDhj.png,3.1,c,Hindi,A,B,C,D,gk,100,INDIAN_ECONOMY,GROUP_D
490,https://i.imgur.com/aDPjUyp.png,3.1,c,Hindi,A,B,C,D,gk,101,INDIAN_ECONOMY,GROUP_D
491,https://i.imgur.com/dX0EDZ5.png,3.1,c,Hindi,A,B,C,D,gk,102,INDIAN_ECONOMY,GROUP_D
492,https://i.imgur.com/pKCDWtz.png,3.1,d,Hindi,A,B,C,D,gk,103,INDIAN_ECONOMY,GROUP_D
493,https://i.imgur.com/tfZx6M2.png,3.1,d,Hindi,A,B,C,D,gk,104,INDIAN_ECONOMY,GROUP_D
494,https://i.imgur.com/hmHMnVj.png,3.1,c,Hindi,A,B,C,D,gk,105,INDIAN_ECONOMY,GROUP_D
